amenity_id,property_id,amenity
A029260,P07313,WIFI
A029261,P07313,POWER_BACKUP
A029262,P07313,SWIMMING_POOL
A029263,P07313,CLUBHOUSE
A029264,P07314,PARKING
A029265,P07314,SWIMMING_POOL
A029266,P07314,AIR_CONDITIONING
A029267,P07315,GARDEN
A029268,P07315,POWER_BACKUP
A029269,P07316,SWIMMING_POOL
A029270,P07316,CLUBHOUSE
A029271,P07316,GARDEN
A029272,P07316,POWER_BACKUP
A029273,P07317,PARKING
A029274,P07317,WIFI
A029275,P07317,AIR_CONDITIONING
A029276,P07317,CLUBHOUSE
A029277,P07317,SWIMMING_POOL
A029278,P07318,CLUBHOUSE
A029279,P07318,SWIMMING_POOL
A029280,P07318,GYM
A029281,P07318,WIFI
A029282,P07318,AIR_CONDITIONING
A029283,P07319,GYM
A029284,P07319,PARKING
A029285,P07319,AIR_CONDITIONING
A029286,P07319,SECURITY
A029287,P07319,POWER_BACKUP
A029288,P07320,CLUBHOUSE
A029289,P07320,SECURITY
A029290,P07320,SWIMMING_POOL
A029291,P07320,GARDEN
A029292,P07320,GYM
A029293,P07320,PARKING
A029294,P07321,GARDEN
A029295,P07321,POWER_BACKUP
A029296,P07321,CLUBHOUSE
A029297,P07321,LIFT
A029298,P07322,WIFI
A029299,P07322,AIR_CONDITIONING
A029300,P07322,GARDEN
A029301,P07322,PARKING
A029302,P07323,WIFI
A029303,P07323,POWER_BACKUP
A029304,P07324,WIFI
A029305,P07324,AIR_CONDITIONING
A029306,P07324,PARKING
A029307,P07324,POWER_BACKUP
A029308,P07324,GARDEN
A029309,P07325,GYM
A029310,P07325,PARKING
A029311,P07326,AIR_CONDITIONING
A029312,P07326,WIFI
A029313,P07326,LIFT
A029314,P07326,SECURITY
A029315,P07326,SWIMMING_POOL
A029316,P07326,PARKING
A029317,P07327,CLUBHOUSE
A029318,P07327,GARDEN
A029319,P07327,SWIMMING_POOL
A029320,P07327,SECURITY
A029321,P07327,WIFI
A029322,P07327,GYM
A029323,P07328,LIFT
A029324,P07328,WIFI
A029325,P07328,SWIMMING_POOL
A029326,P07328,SECURITY
A029327,P07328,PARKING
A029328,P07329,GYM
A029329,P07329,GARDEN
A029330,P07329,PARKING
A029331,P07329,LIFT
A029332,P07330,PARKING
A029333,P07330,AIR_CONDITIONING
A029334,P07330,CLUBHOUSE
A029335,P07330,SECURITY
A029336,P07330,GARDEN
A029337,P07330,GYM
A029338,P07331,POWER_BACKUP
A029339,P07331,WIFI
A029340,P07332,LIFT
A029341,P07332,GARDEN
A029342,P07332,SWIMMING_POOL
A029343,P07332,SECURITY
A029344,P07332,CLUBHOUSE
A029345,P07333,CLUBHOUSE
A029346,P07333,SECURITY
A029347,P07333,LIFT
A029348,P07333,POWER_BACKUP
A029349,P07333,PARKING
A029350,P07334,GYM
A029351,P07334,SECURITY
A029352,P07334,AIR_CONDITIONING
A029353,P07334,WIFI
A029354,P07334,POWER_BACKUP
A029355,P07335,POWER_BACKUP
A029356,P07335,SWIMMING_POOL
A029357,P07335,AIR_CONDITIONING
A029358,P07335,LIFT
A029359,P07336,PARKING
A029360,P07336,LIFT
A029361,P07336,WIFI
A029362,P07336,AIR_CONDITIONING
A029363,P07337,PARKING
A029364,P07337,CLUBHOUSE
A029365,P07337,POWER_BACKUP
A029366,P07337,AIR_CONDITIONING
A029367,P07337,WIFI
A029368,P07338,SWIMMING_POOL
A029369,P07338,GARDEN
A029370,P07338,GYM
A029371,P07338,LIFT
A029372,P07338,AIR_CONDITIONING
A029373,P07338,POWER_BACKUP
A029374,P07339,LIFT
A029375,P07339,POWER_BACKUP
A029376,P07339,CLUBHOUSE
A029377,P07339,GARDEN
A029378,P07340,SECURITY
A029379,P07340,CLUBHOUSE
A029380,P07340,WIFI
A029381,P07340,POWER_BACKUP
A029382,P07341,PARKING
A029383,P07341,POWER_BACKUP
A029384,P07341,WIFI
A029385,P07341,CLUBHOUSE
A029386,P07341,AIR_CONDITIONING
A029387,P07342,SECURITY
A029388,P07342,CLUBHOUSE
A029389,P07342,WIFI
A029390,P07342,GYM
A029391,P07343,PARKING
A029392,P07343,CLUBHOUSE
A029393,P07343,SECURITY
A029394,P07343,AIR_CONDITIONING
A029395,P07343,POWER_BACKUP
A029396,P07343,LIFT
A029397,P07344,LIFT
A029398,P07344,POWER_BACKUP
A029399,P07344,SWIMMING_POOL
A029400,P07345,AIR_CONDITIONING
A029401,P07345,POWER_BACKUP
A029402,P07346,GYM
A029403,P07346,SWIMMING_POOL
A029404,P07347,GARDEN
A029405,P07347,PARKING
A029406,P07347,LIFT
A029407,P07347,POWER_BACKUP
A029408,P07347,GYM
A029409,P07348,POWER_BACKUP
A029410,P07348,PARKING
A029411,P07348,LIFT
A029412,P07349,GYM
A029413,P07349,AIR_CONDITIONING
A029414,P07350,CLUBHOUSE
A029415,P07350,LIFT
A029416,P07350,SECURITY
A029417,P07350,GYM
A029418,P07351,GARDEN
A029419,P07351,PARKING
A029420,P07351,SWIMMING_POOL
A029421,P07351,CLUBHOUSE
A029422,P07351,WIFI
A029423,P07351,LIFT
A029424,P07352,CLUBHOUSE
A029425,P07352,WIFI
A029426,P07352,AIR_CONDITIONING
A029427,P07352,GARDEN
A029428,P07352,SWIMMING_POOL
A029429,P07352,SECURITY
A029430,P07353,WIFI
A029431,P07353,GYM
A029432,P07353,LIFT
A029433,P07353,SWIMMING_POOL
A029434,P07354,PARKING
A029435,P07354,POWER_BACKUP
A029436,P07354,WIFI
A029437,P07354,SWIMMING_POOL
A029438,P07354,AIR_CONDITIONING
A029439,P07354,LIFT
A029440,P07355,LIFT
A029441,P07355,POWER_BACKUP
A029442,P07355,CLUBHOUSE
A029443,P07355,WIFI
A029444,P07356,POWER_BACKUP
A029445,P07356,LIFT
A029446,P07356,SWIMMING_POOL
A029447,P07356,GYM
A029448,P07356,PARKING
A029449,P07356,SECURITY
A029450,P07357,PARKING
A029451,P07357,POWER_BACKUP
A029452,P07357,SWIMMING_POOL
A029453,P07358,GARDEN
A029454,P07358,GYM
A029455,P07359,LIFT
A029456,P07359,CLUBHOUSE
A029457,P07359,GARDEN
A029458,P07360,AIR_CONDITIONING
A029459,P07360,SWIMMING_POOL
A029460,P07360,GARDEN
A029461,P07360,WIFI
A029462,P07361,SECURITY
A029463,P07361,LIFT
A029464,P07361,WIFI
A029465,P07361,GYM
A029466,P07362,WIFI
A029467,P07362,PARKING
A029468,P07363,SWIMMING_POOL
A029469,P07363,PARKING
A029470,P07363,AIR_CONDITIONING
A029471,P07363,WIFI
A029472,P07364,AIR_CONDITIONING
A029473,P07364,WIFI
A029474,P07364,PARKING
A029475,P07364,SECURITY
A029476,P07364,GARDEN
A029477,P07365,GARDEN
A029478,P07365,POWER_BACKUP
A029479,P07366,GARDEN
A029480,P07366,CLUBHOUSE
A029481,P07366,PARKING
A029482,P07366,SECURITY
A029483,P07366,GYM
A029484,P07367,POWER_BACKUP
A029485,P07367,PARKING
A029486,P07367,GYM
A029487,P07367,SECURITY
A029488,P07367,SWIMMING_POOL
A029489,P07368,SECURITY
A029490,P07368,LIFT
A029491,P07368,GYM
A029492,P07368,SWIMMING_POOL
A029493,P07369,POWER_BACKUP
A029494,P07369,GYM
A029495,P07369,CLUBHOUSE
A029496,P07369,SWIMMING_POOL
A029497,P07369,AIR_CONDITIONING
A029498,P07369,LIFT
A029499,P07370,SWIMMING_POOL
A029500,P07370,CLUBHOUSE
A029501,P07370,SECURITY
A029502,P07370,GARDEN
A029503,P07370,GYM
A029504,P07371,SECURITY
A029505,P07371,GARDEN
A029506,P07371,CLUBHOUSE
A029507,P07371,LIFT
A029508,P07371,AIR_CONDITIONING
A029509,P07372,POWER_BACKUP
A029510,P07372,PARKING
A029511,P07372,LIFT
A029512,P07372,WIFI
A029513,P07372,SWIMMING_POOL
A029514,P07373,POWER_BACKUP
A029515,P07373,GYM
A029516,P07373,PARKING
A029517,P07373,AIR_CONDITIONING
A029518,P07373,SECURITY
A029519,P07373,CLUBHOUSE
A029520,P07374,PARKING
A029521,P07374,SECURITY
A029522,P07374,GYM
A029523,P07374,POWER_BACKUP
A029524,P07374,WIFI
A029525,P07375,WIFI
A029526,P07375,SWIMMING_POOL
A029527,P07375,AIR_CONDITIONING
A029528,P07375,POWER_BACKUP
A029529,P07375,GARDEN
A029530,P07376,PARKING
A029531,P07376,GYM
A029532,P07377,GARDEN
A029533,P07377,PARKING
A029534,P07377,SWIMMING_POOL
A029535,P07377,WIFI
A029536,P07377,LIFT
A029537,P07378,LIFT
A029538,P07378,GYM
A029539,P07378,POWER_BACKUP
A029540,P07378,PARKING
A029541,P07379,SECURITY
A029542,P07379,WIFI
A029543,P07379,POWER_BACKUP
A029544,P07379,LIFT
A029545,P07379,PARKING
A029546,P07379,GARDEN
A029547,P07380,GYM
A029548,P07380,PARKING
A029549,P07380,LIFT
A029550,P07380,GARDEN
A029551,P07381,AIR_CONDITIONING
A029552,P07381,SWIMMING_POOL
A029553,P07381,GYM
A029554,P07382,GYM
A029555,P07382,POWER_BACKUP
A029556,P07382,WIFI
A029557,P07382,PARKING
A029558,P07383,WIFI
A029559,P07383,LIFT
A029560,P07383,CLUBHOUSE
A029561,P07384,GARDEN
A029562,P07384,PARKING
A029563,P07384,WIFI
A029564,P07384,SECURITY
A029565,P07384,POWER_BACKUP
A029566,P07385,SWIMMING_POOL
A029567,P07385,AIR_CONDITIONING
A029568,P07385,SECURITY
A029569,P07385,WIFI
A029570,P07385,PARKING
A029571,P07386,GARDEN
A029572,P07386,POWER_BACKUP
A029573,P07386,AIR_CONDITIONING
A029574,P07386,WIFI
A029575,P07386,CLUBHOUSE
A029576,P07387,AIR_CONDITIONING
A029577,P07387,SECURITY
A029578,P07388,LIFT
A029579,P07388,GYM
A029580,P07388,GARDEN
A029581,P07389,PARKING
A029582,P07389,AIR_CONDITIONING
A029583,P07389,GYM
A029584,P07389,LIFT
A029585,P07389,WIFI
A029586,P07389,SWIMMING_POOL
A029587,P07390,LIFT
A029588,P07390,SECURITY
A029589,P07390,WIFI
A029590,P07390,AIR_CONDITIONING
A029591,P07391,LIFT
A029592,P07391,POWER_BACKUP
A029593,P07391,SECURITY
A029594,P07391,AIR_CONDITIONING
A029595,P07391,CLUBHOUSE
A029596,P07391,GARDEN
A029597,P07392,GYM
A029598,P07392,WIFI
A029599,P07392,AIR_CONDITIONING
A029600,P07393,SWIMMING_POOL
A029601,P07393,GARDEN
A029602,P07393,AIR_CONDITIONING
A029603,P07393,GYM
A029604,P07393,WIFI
A029605,P07393,CLUBHOUSE
A029606,P07394,WIFI
A029607,P07394,PARKING
A029608,P07394,GYM
A029609,P07395,GYM
A029610,P07395,POWER_BACKUP
A029611,P07395,SECURITY
A029612,P07395,PARKING
A029613,P07395,LIFT
A029614,P07396,SWIMMING_POOL
A029615,P07396,WIFI
A029616,P07396,PARKING
A029617,P07396,AIR_CONDITIONING
A029618,P07397,SWIMMING_POOL
A029619,P07397,GYM
A029620,P07397,WIFI
A029621,P07398,SECURITY
A029622,P07398,CLUBHOUSE
A029623,P07399,WIFI
A029624,P07399,SECURITY
A029625,P07399,PARKING
A029626,P07399,GYM
A029627,P07399,POWER_BACKUP
A029628,P07400,SECURITY
A029629,P07400,SWIMMING_POOL
A029630,P07400,AIR_CONDITIONING
A029631,P07400,POWER_BACKUP
A029632,P07400,WIFI
A029633,P07400,LIFT
A029634,P07401,WIFI
A029635,P07401,GARDEN
A029636,P07402,LIFT
A029637,P07402,CLUBHOUSE
A029638,P07402,AIR_CONDITIONING
A029639,P07402,GYM
A029640,P07402,SWIMMING_POOL
A029641,P07403,SECURITY
A029642,P07403,POWER_BACKUP
A029643,P07404,AIR_CONDITIONING
A029644,P07404,GYM
A029645,P07404,PARKING
A029646,P07404,LIFT
A029647,P07404,CLUBHOUSE
A029648,P07404,WIFI
A029649,P07405,AIR_CONDITIONING
A029650,P07405,GARDEN
A029651,P07405,CLUBHOUSE
A029652,P07405,SECURITY
A029653,P07405,WIFI
A029654,P07406,GYM
A029655,P07406,PARKING
A029656,P07406,AIR_CONDITIONING
A029657,P07407,SWIMMING_POOL
A029658,P07407,WIFI
A029659,P07407,POWER_BACKUP
A029660,P07407,LIFT
A029661,P07407,GYM
A029662,P07408,GARDEN
A029663,P07408,AIR_CONDITIONING
A029664,P07408,GYM
A029665,P07408,WIFI
A029666,P07409,GYM
A029667,P07409,WIFI
A029668,P07410,POWER_BACKUP
A029669,P07410,WIFI
A029670,P07410,CLUBHOUSE
A029671,P07410,GYM
A029672,P07410,SECURITY
A029673,P07410,AIR_CONDITIONING
A029674,P07411,SECURITY
A029675,P07411,GARDEN
A029676,P07412,POWER_BACKUP
A029677,P07412,PARKING
A029678,P07413,GYM
A029679,P07413,SECURITY
A029680,P07413,LIFT
A029681,P07414,CLUBHOUSE
A029682,P07414,SWIMMING_POOL
A029683,P07415,CLUBHOUSE
A029684,P07415,WIFI
A029685,P07415,LIFT
A029686,P07415,POWER_BACKUP
A029687,P07415,GYM
A029688,P07415,SWIMMING_POOL
A029689,P07416,PARKING
A029690,P07416,LIFT
A029691,P07416,WIFI
A029692,P07416,SWIMMING_POOL
A029693,P07416,SECURITY
A029694,P07417,GYM
A029695,P07417,SWIMMING_POOL
A029696,P07417,PARKING
A029697,P07417,GARDEN
A029698,P07418,WIFI
A029699,P07418,PARKING
A029700,P07419,LIFT
A029701,P07419,GARDEN
A029702,P07419,CLUBHOUSE
A029703,P07419,SWIMMING_POOL
A029704,P07419,PARKING
A029705,P07420,SWIMMING_POOL
A029706,P07420,GYM
A029707,P07420,GARDEN
A029708,P07421,SWIMMING_POOL
A029709,P07421,GARDEN
A029710,P07421,LIFT
A029711,P07421,GYM
A029712,P07421,PARKING
A029713,P07421,SECURITY
A029714,P07422,CLUBHOUSE
A029715,P07422,LIFT
A029716,P07423,LIFT
A029717,P07423,POWER_BACKUP
A029718,P07424,PARKING
A029719,P07424,GARDEN
A029720,P07424,GYM
A029721,P07424,CLUBHOUSE
A029722,P07425,WIFI
A029723,P07425,SECURITY
A029724,P07425,LIFT
A029725,P07426,LIFT
A029726,P07426,AIR_CONDITIONING
A029727,P07426,CLUBHOUSE
A029728,P07426,SECURITY
A029729,P07426,WIFI
A029730,P07426,PARKING
A029731,P07427,GARDEN
A029732,P07427,WIFI
A029733,P07427,GYM
A029734,P07428,GARDEN
A029735,P07428,AIR_CONDITIONING
A029736,P07428,GYM
A029737,P07428,SWIMMING_POOL
A029738,P07428,PARKING
A029739,P07428,LIFT
A029740,P07429,GARDEN
A029741,P07429,SWIMMING_POOL
A029742,P07429,WIFI
A029743,P07429,LIFT
A029744,P07429,SECURITY
A029745,P07430,LIFT
A029746,P07430,CLUBHOUSE
A029747,P07430,GYM
A029748,P07430,GARDEN
A029749,P07430,POWER_BACKUP
A029750,P07431,LIFT
A029751,P07431,GARDEN
A029752,P07431,WIFI
A029753,P07431,PARKING
A029754,P07431,SWIMMING_POOL
A029755,P07432,WIFI
A029756,P07432,GYM
A029757,P07433,CLUBHOUSE
A029758,P07433,GYM
A029759,P07433,SECURITY
A029760,P07433,WIFI
A029761,P07433,LIFT
A029762,P07434,AIR_CONDITIONING
A029763,P07434,LIFT
A029764,P07435,SWIMMING_POOL
A029765,P07435,POWER_BACKUP
A029766,P07435,AIR_CONDITIONING
A029767,P07436,SWIMMING_POOL
A029768,P07436,GYM
A029769,P07436,LIFT
A029770,P07436,WIFI
A029771,P07437,POWER_BACKUP
A029772,P07437,GARDEN
A029773,P07438,GYM
A029774,P07438,LIFT
A029775,P07438,SECURITY
A029776,P07439,POWER_BACKUP
A029777,P07439,AIR_CONDITIONING
A029778,P07439,PARKING
A029779,P07439,CLUBHOUSE
A029780,P07439,LIFT
A029781,P07439,GYM
A029782,P07440,LIFT
A029783,P07440,CLUBHOUSE
A029784,P07441,WIFI
A029785,P07441,LIFT
A029786,P07441,GYM
A029787,P07442,SECURITY
A029788,P07442,PARKING
A029789,P07443,AIR_CONDITIONING
A029790,P07443,SECURITY
A029791,P07443,SWIMMING_POOL
A029792,P07443,WIFI
A029793,P07443,POWER_BACKUP
A029794,P07443,GARDEN
A029795,P07444,SWIMMING_POOL
A029796,P07444,CLUBHOUSE
A029797,P07444,AIR_CONDITIONING
A029798,P07444,GYM
A029799,P07444,LIFT
A029800,P07445,SECURITY
A029801,P07445,PARKING
A029802,P07445,SWIMMING_POOL
A029803,P07445,CLUBHOUSE
A029804,P07445,LIFT
A029805,P07445,AIR_CONDITIONING
A029806,P07446,CLUBHOUSE
A029807,P07446,GYM
A029808,P07446,SWIMMING_POOL
A029809,P07446,AIR_CONDITIONING
A029810,P07447,GARDEN
A029811,P07447,AIR_CONDITIONING
A029812,P07448,CLUBHOUSE
A029813,P07448,GYM
A029814,P07448,PARKING
A029815,P07448,SWIMMING_POOL
A029816,P07448,WIFI
A029817,P07448,AIR_CONDITIONING
A029818,P07449,GARDEN
A029819,P07449,AIR_CONDITIONING
A029820,P07449,SWIMMING_POOL
A029821,P07449,SECURITY
A029822,P07449,WIFI
A029823,P07449,LIFT
A029824,P07450,LIFT
A029825,P07450,GARDEN
A029826,P07450,CLUBHOUSE
A029827,P07450,GYM
A029828,P07450,PARKING
A029829,P07451,PARKING
A029830,P07451,SWIMMING_POOL
A029831,P07452,SWIMMING_POOL
A029832,P07452,POWER_BACKUP
A029833,P07452,WIFI
A029834,P07452,SECURITY
A029835,P07453,SWIMMING_POOL
A029836,P07453,CLUBHOUSE
A029837,P07454,WIFI
A029838,P07454,GARDEN
A029839,P07454,SWIMMING_POOL
A029840,P07454,SECURITY
A029841,P07454,POWER_BACKUP
A029842,P07455,AIR_CONDITIONING
A029843,P07455,GARDEN
A029844,P07455,GYM
A029845,P07455,SWIMMING_POOL
A029846,P07456,SECURITY
A029847,P07456,GARDEN
A029848,P07456,SWIMMING_POOL
A029849,P07456,WIFI
A029850,P07457,GARDEN
A029851,P07457,PARKING
A029852,P07457,CLUBHOUSE
A029853,P07458,WIFI
A029854,P07458,GARDEN
A029855,P07459,POWER_BACKUP
A029856,P07459,GYM
A029857,P07459,GARDEN
A029858,P07459,PARKING
A029859,P07459,SECURITY
A029860,P07460,GARDEN
A029861,P07460,POWER_BACKUP
A029862,P07460,GYM
A029863,P07460,AIR_CONDITIONING
A029864,P07460,WIFI
A029865,P07460,CLUBHOUSE
A029866,P07461,GYM
A029867,P07461,LIFT
A029868,P07462,WIFI
A029869,P07462,GARDEN
A029870,P07462,SWIMMING_POOL
A029871,P07462,SECURITY
A029872,P07463,SECURITY
A029873,P07463,CLUBHOUSE
A029874,P07463,GYM
A029875,P07463,AIR_CONDITIONING
A029876,P07463,PARKING
A029877,P07464,GYM
A029878,P07464,PARKING
A029879,P07464,AIR_CONDITIONING
A029880,P07465,POWER_BACKUP
A029881,P07465,AIR_CONDITIONING
A029882,P07465,GYM
A029883,P07465,SECURITY
A029884,P07466,GYM
A029885,P07466,PARKING
A029886,P07466,CLUBHOUSE
A029887,P07466,POWER_BACKUP
A029888,P07466,AIR_CONDITIONING
A029889,P07467,CLUBHOUSE
A029890,P07467,WIFI
A029891,P07467,GYM
A029892,P07468,GARDEN
A029893,P07468,SWIMMING_POOL
A029894,P07469,AIR_CONDITIONING
A029895,P07469,LIFT
A029896,P07469,GARDEN
A029897,P07469,SECURITY
A029898,P07470,WIFI
A029899,P07470,CLUBHOUSE
A029900,P07470,AIR_CONDITIONING
A029901,P07471,AIR_CONDITIONING
A029902,P07471,SWIMMING_POOL
A029903,P07471,CLUBHOUSE
A029904,P07471,SECURITY
A029905,P07472,SWIMMING_POOL
A029906,P07472,CLUBHOUSE
A029907,P07472,WIFI
A029908,P07472,LIFT
A029909,P07472,PARKING
A029910,P07473,GARDEN
A029911,P07473,LIFT
A029912,P07473,SECURITY
A029913,P07474,GARDEN
A029914,P07474,AIR_CONDITIONING
A029915,P07474,WIFI
A029916,P07474,LIFT
A029917,P07474,GYM
A029918,P07475,SWIMMING_POOL
A029919,P07475,GARDEN
A029920,P07475,AIR_CONDITIONING
A029921,P07475,WIFI
A029922,P07475,SECURITY
A029923,P07476,LIFT
A029924,P07476,CLUBHOUSE
A029925,P07477,GYM
A029926,P07477,POWER_BACKUP
A029927,P07477,PARKING
A029928,P07477,SECURITY
A029929,P07477,GARDEN
A029930,P07477,SWIMMING_POOL
A029931,P07478,SECURITY
A029932,P07478,PARKING
A029933,P07479,POWER_BACKUP
A029934,P07479,LIFT
A029935,P07479,SECURITY
A029936,P07480,CLUBHOUSE
A029937,P07480,GYM
A029938,P07480,GARDEN
A029939,P07480,POWER_BACKUP
A029940,P07481,SWIMMING_POOL
A029941,P07481,SECURITY
A029942,P07481,POWER_BACKUP
A029943,P07481,GYM
A029944,P07481,PARKING
A029945,P07481,CLUBHOUSE
A029946,P07482,SWIMMING_POOL
A029947,P07482,WIFI
A029948,P07482,POWER_BACKUP
A029949,P07482,CLUBHOUSE
A029950,P07482,SECURITY
A029951,P07482,PARKING
A029952,P07483,PARKING
A029953,P07483,SECURITY
A029954,P07483,GARDEN
A029955,P07483,AIR_CONDITIONING
A029956,P07483,LIFT
A029957,P07483,POWER_BACKUP
A029958,P07484,GARDEN
A029959,P07484,AIR_CONDITIONING
A029960,P07485,SECURITY
A029961,P07485,GARDEN
A029962,P07485,SWIMMING_POOL
A029963,P07485,AIR_CONDITIONING
A029964,P07485,CLUBHOUSE
A029965,P07486,LIFT
A029966,P07486,PARKING
A029967,P07486,SECURITY
A029968,P07486,POWER_BACKUP
A029969,P07486,AIR_CONDITIONING
A029970,P07486,WIFI
A029971,P07487,SECURITY
A029972,P07487,POWER_BACKUP
A029973,P07487,PARKING
A029974,P07488,WIFI
A029975,P07488,AIR_CONDITIONING
A029976,P07488,CLUBHOUSE
A029977,P07489,SWIMMING_POOL
A029978,P07489,LIFT
A029979,P07489,POWER_BACKUP
A029980,P07489,WIFI
A029981,P07490,SECURITY
A029982,P07490,POWER_BACKUP
A029983,P07491,GYM
A029984,P07491,AIR_CONDITIONING
A029985,P07491,LIFT
A029986,P07491,GARDEN
A029987,P07491,CLUBHOUSE
A029988,P07491,SECURITY
A029989,P07492,CLUBHOUSE
A029990,P07492,PARKING
A029991,P07493,CLUBHOUSE
A029992,P07493,AIR_CONDITIONING
A029993,P07493,SWIMMING_POOL
A029994,P07493,LIFT
A029995,P07493,POWER_BACKUP
A029996,P07493,WIFI
A029997,P07494,WIFI
A029998,P07494,POWER_BACKUP
A029999,P07494,SWIMMING_POOL
A030000,P07494,GARDEN
A030001,P07495,GARDEN
A030002,P07495,GYM
A030003,P07496,SECURITY
A030004,P07496,GARDEN
A030005,P07496,LIFT
A030006,P07496,PARKING
A030007,P07496,WIFI
A030008,P07496,SWIMMING_POOL
A030009,P07497,AIR_CONDITIONING
A030010,P07497,PARKING
A030011,P07497,SWIMMING_POOL
A030012,P07498,PARKING
A030013,P07498,WIFI
A030014,P07499,CLUBHOUSE
A030015,P07499,AIR_CONDITIONING
A030016,P07499,PARKING
A030017,P07500,WIFI
A030018,P07500,SECURITY
A030019,P07500,PARKING
A030020,P07501,AIR_CONDITIONING
A030021,P07501,GYM
A030022,P07502,AIR_CONDITIONING
A030023,P07502,PARKING
A030024,P07502,LIFT
A030025,P07502,SECURITY
A030026,P07502,POWER_BACKUP
A030027,P07502,GARDEN
A030028,P07503,GYM
A030029,P07503,GARDEN
A030030,P07503,SECURITY
A030031,P07504,LIFT
A030032,P07504,CLUBHOUSE
A030033,P07504,WIFI
A030034,P07504,POWER_BACKUP
A030035,P07504,GYM
A030036,P07504,AIR_CONDITIONING
A030037,P07505,GARDEN
A030038,P07505,SECURITY
A030039,P07505,POWER_BACKUP
A030040,P07506,GYM
A030041,P07506,LIFT
A030042,P07507,SWIMMING_POOL
A030043,P07507,SECURITY
A030044,P07507,GARDEN
A030045,P07507,GYM
A030046,P07507,LIFT
A030047,P07508,SWIMMING_POOL
A030048,P07508,SECURITY
A030049,P07508,LIFT
A030050,P07509,CLUBHOUSE
A030051,P07509,SWIMMING_POOL
A030052,P07509,SECURITY
A030053,P07510,GYM
A030054,P07510,GARDEN
A030055,P07510,LIFT
A030056,P07510,SWIMMING_POOL
A030057,P07510,PARKING
A030058,P07511,SECURITY
A030059,P07511,POWER_BACKUP
A030060,P07511,CLUBHOUSE
A030061,P07511,SWIMMING_POOL
A030062,P07511,WIFI
A030063,P07511,AIR_CONDITIONING
A030064,P07512,POWER_BACKUP
A030065,P07512,SWIMMING_POOL
A030066,P07513,CLUBHOUSE
A030067,P07513,LIFT
A030068,P07513,SWIMMING_POOL
A030069,P07513,PARKING
A030070,P07513,POWER_BACKUP
A030071,P07514,SWIMMING_POOL
A030072,P07514,GYM
A030073,P07514,POWER_BACKUP
A030074,P07515,SWIMMING_POOL
A030075,P07515,CLUBHOUSE
A030076,P07515,GYM
A030077,P07515,LIFT
A030078,P07515,SECURITY
A030079,P07516,AIR_CONDITIONING
A030080,P07516,GYM
A030081,P07516,SWIMMING_POOL
A030082,P07516,LIFT
A030083,P07517,WIFI
A030084,P07517,SECURITY
A030085,P07517,PARKING
A030086,P07517,GYM
A030087,P07517,LIFT
A030088,P07517,CLUBHOUSE
A030089,P07518,WIFI
A030090,P07518,LIFT
A030091,P07518,AIR_CONDITIONING
A030092,P07518,GARDEN
A030093,P07519,PARKING
A030094,P07519,CLUBHOUSE
A030095,P07519,GYM
A030096,P07519,AIR_CONDITIONING
A030097,P07519,WIFI
A030098,P07519,GARDEN
A030099,P07520,AIR_CONDITIONING
A030100,P07520,POWER_BACKUP
A030101,P07521,POWER_BACKUP
A030102,P07521,SWIMMING_POOL
A030103,P07521,SECURITY
A030104,P07521,LIFT
A030105,P07522,LIFT
A030106,P07522,WIFI
A030107,P07522,POWER_BACKUP
A030108,P07523,AIR_CONDITIONING
A030109,P07523,GYM
A030110,P07524,AIR_CONDITIONING
A030111,P07524,SWIMMING_POOL
A030112,P07525,LIFT
A030113,P07525,GARDEN
A030114,P07525,SWIMMING_POOL
A030115,P07526,SECURITY
A030116,P07526,WIFI
A030117,P07526,POWER_BACKUP
A030118,P07527,SWIMMING_POOL
A030119,P07527,AIR_CONDITIONING
A030120,P07527,WIFI
A030121,P07527,POWER_BACKUP
A030122,P07528,WIFI
A030123,P07528,AIR_CONDITIONING
A030124,P07529,CLUBHOUSE
A030125,P07529,AIR_CONDITIONING
A030126,P07529,LIFT
A030127,P07530,POWER_BACKUP
A030128,P07530,PARKING
A030129,P07530,SWIMMING_POOL
A030130,P07530,GARDEN
A030131,P07530,LIFT
A030132,P07531,GYM
A030133,P07531,AIR_CONDITIONING
A030134,P07531,SECURITY
A030135,P07531,WIFI
A030136,P07531,CLUBHOUSE
A030137,P07532,POWER_BACKUP
A030138,P07532,SECURITY
A030139,P07532,LIFT
A030140,P07533,SWIMMING_POOL
A030141,P07533,GARDEN
A030142,P07534,SWIMMING_POOL
A030143,P07534,GARDEN
A030144,P07535,CLUBHOUSE
A030145,P07535,SWIMMING_POOL
A030146,P07535,PARKING
A030147,P07536,SWIMMING_POOL
A030148,P07536,SECURITY
A030149,P07537,PARKING
A030150,P07537,GYM
A030151,P07537,SWIMMING_POOL
A030152,P07538,PARKING
A030153,P07538,WIFI
A030154,P07538,GARDEN
A030155,P07538,LIFT
A030156,P07538,GYM
A030157,P07538,AIR_CONDITIONING
A030158,P07539,WIFI
A030159,P07539,SWIMMING_POOL
A030160,P07539,CLUBHOUSE
A030161,P07539,SECURITY
A030162,P07539,LIFT
A030163,P07540,POWER_BACKUP
A030164,P07540,GYM
A030165,P07540,SECURITY
A030166,P07540,WIFI
A030167,P07541,SECURITY
A030168,P07541,POWER_BACKUP
A030169,P07541,GYM
A030170,P07541,SWIMMING_POOL
