city,area_locality,year_month,property_count,application_count,agreement_start_count,average_monthly_rent,demand_lag_1_month,demand_lag_2_month,demand_growth_1_month,next_month_demand,occupancy_rate,vacancy_rate,available_unit_count
Mumbai,"L&T Emerald Isle, Powai",2024-11,11,0,0,122909.09,2,0,-1.0,2,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2024-12,11,2,0,122909.09,0,0,2.0,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-01,11,1,0,122909.09,2,0,-0.5,3,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-02,11,3,0,122909.09,1,2,2.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-03,11,0,0,122909.09,3,0,-1.0,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-04,11,1,0,122909.09,0,0,1.0,2,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-05,11,2,0,122909.09,1,1,1.0,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-06,11,1,0,122909.09,2,0,-0.5,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-07,11,1,0,122909.09,1,0,0.0,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-08,11,1,0,122909.09,1,1,0.0,2,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-09,11,2,0,122909.09,1,0,1.0,2,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-10,11,2,0,122909.09,2,0,0.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-11,11,0,0,122909.09,2,2,-1.0,1,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2025-12,11,1,0,122909.09,0,2,1.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-01,11,0,0,122909.09,1,0,-1.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-02,11,0,0,122909.09,0,1,0.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-03,11,0,0,122909.09,0,1,0.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-04,11,0,0,122909.09,0,3,0.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-05,11,0,0,122909.09,0,0,0.0,0,0,1,0
Mumbai,"L&T Emerald Isle, Powai",2026-06,11,0,0,122909.09,0,1,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-01,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-02,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-03,1,0,0,700000.0,0,0,0.0,1,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-04,1,1,0,700000.0,0,0,1.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-05,1,0,0,700000.0,1,0,-1.0,1,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-06,1,1,0,700000.0,0,0,1.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-07,1,0,0,700000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-08,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-09,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-10,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-11,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2024-12,1,0,0,700000.0,0,0,0.0,1,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-01,1,1,0,700000.0,0,0,1.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-02,1,0,0,700000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-03,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-04,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-05,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-06,1,0,0,700000.0,0,1,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-07,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-08,1,0,0,700000.0,0,1,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-09,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-10,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-11,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2025-12,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-01,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-02,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-03,1,0,0,700000.0,0,1,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-04,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-05,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lady Ratan Tower, Worli",2026-06,1,0,0,700000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-01,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-02,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-03,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-04,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-05,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-06,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-07,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-08,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-09,3,0,0,30900.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Bloom, Powai",2024-10,3,1,0,30900.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2024-11,3,0,0,30900.0,1,0,-1.0,1,0,1,0
Mumbai,"Lake Bloom, Powai",2024-12,3,1,0,30900.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-01,3,0,0,30900.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-02,3,0,0,30900.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-03,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-04,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-05,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-06,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-07,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-08,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-09,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-10,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2025-11,3,0,0,30900.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Bloom, Powai",2025-12,3,1,0,30900.0,0,1,1.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-01,3,0,1,30900.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-02,3,0,0,30900.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-03,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-04,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-05,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Bloom, Powai",2026-06,3,0,0,30900.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-01,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-02,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-03,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-04,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-05,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-06,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-07,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-08,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-09,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-10,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-11,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2024-12,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-01,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-02,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-03,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-04,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-05,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-06,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-07,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-08,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-09,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-10,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-11,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2025-12,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-01,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-02,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-03,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-04,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-05,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Florence, Powai",2026-06,1,0,0,57700.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-01,7,0,0,60071.43,0,0,0.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2024-02,7,1,0,60071.43,0,0,1.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2024-03,7,1,0,60071.43,1,0,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-04,7,0,2,60071.43,1,0,-1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-05,7,0,0,60071.43,0,0,0.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2024-06,7,1,0,60071.43,0,0,1.0,3,0,1,0
Mumbai,"Lake Homes, Powai",2024-07,7,3,0,60071.43,1,0,2.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2024-08,7,1,0,60071.43,3,0,-0.6667,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-09,7,0,1,60071.43,1,0,-1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-10,7,0,0,60071.43,0,0,0.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2024-11,7,1,0,60071.43,0,0,1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2024-12,7,0,0,60071.43,1,0,-1.0,2,0,1,0
Mumbai,"Lake Homes, Powai",2025-01,7,2,0,60071.43,0,0,2.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2025-02,7,1,0,60071.43,2,0,-0.5,1,0,1,0
Mumbai,"Lake Homes, Powai",2025-03,7,1,0,60071.43,1,0,0.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2025-04,7,1,0,60071.43,1,1,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2025-05,7,0,0,60071.43,1,1,-1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2025-06,7,0,0,60071.43,0,0,0.0,2,0,1,0
Mumbai,"Lake Homes, Powai",2025-07,7,2,0,60071.43,0,0,2.0,1,0,1,0
Mumbai,"Lake Homes, Powai",2025-08,7,1,0,60071.43,2,1,-0.5,0,0,1,0
Mumbai,"Lake Homes, Powai",2025-09,7,0,0,60071.43,1,3,-1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2025-10,7,0,0,60071.43,0,1,0.0,2,0,1,0
Mumbai,"Lake Homes, Powai",2025-11,7,2,0,60071.43,0,0,2.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2025-12,7,0,0,60071.43,2,0,-1.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-01,7,0,0,60071.43,0,1,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-02,7,0,0,60071.43,0,0,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-03,7,0,0,60071.43,0,2,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-04,7,0,0,60071.43,0,1,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-05,7,0,0,60071.43,0,1,0.0,0,0,1,0
Mumbai,"Lake Homes, Powai",2026-06,7,0,0,60071.43,0,1,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-01,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-02,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-03,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-04,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-05,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-06,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-07,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-08,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-09,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-10,1,0,0,72800.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-11,1,1,0,72800.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2024-12,1,0,0,72800.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-01,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-02,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-03,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-04,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-05,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-06,1,0,0,72800.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-07,1,1,0,72800.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-08,1,0,0,72800.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-09,1,0,0,72800.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-10,1,1,0,72800.0,0,0,1.0,1,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-11,1,1,0,72800.0,1,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2025-12,1,0,0,72800.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-01,1,0,0,72800.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-02,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-03,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-04,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-05,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Chandivali",2026-06,1,0,0,72800.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-01,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-02,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-03,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-04,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-05,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-06,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-07,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-08,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-09,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-10,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-11,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2024-12,2,0,0,84000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Powai",2025-01,2,1,0,84000.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-02,2,0,0,84000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-03,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-04,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-05,2,0,0,84000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Powai",2025-06,2,1,0,84000.0,0,0,1.0,2,0,1,0
Mumbai,"Lake Primrose, Powai",2025-07,2,2,0,84000.0,1,0,1.0,1,0,1,0
Mumbai,"Lake Primrose, Powai",2025-08,2,1,1,84000.0,2,0,-0.5,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-09,2,0,1,84000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-10,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2025-11,2,0,0,84000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Primrose, Powai",2025-12,2,1,0,84000.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-01,2,0,0,84000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-02,2,0,0,84000.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-03,2,0,0,84000.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-04,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-05,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Primrose, Powai",2026-06,2,0,0,84000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-01,3,0,0,230000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Superior, Powai",2024-02,3,1,0,230000.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-03,3,0,0,230000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-04,3,0,2,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-05,3,0,0,230000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Superior, Powai",2024-06,3,1,0,230000.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-07,3,0,0,230000.0,1,0,-1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-08,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-09,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-10,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-11,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2024-12,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-01,3,0,0,230000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Superior, Powai",2025-02,3,1,0,230000.0,0,0,1.0,1,0,1,0
Mumbai,"Lake Superior, Powai",2025-03,3,1,0,230000.0,1,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-04,3,0,0,230000.0,1,1,-1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-05,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-06,3,0,0,230000.0,0,0,0.0,1,0,1,0
Mumbai,"Lake Superior, Powai",2025-07,3,1,0,230000.0,0,0,1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-08,3,0,0,230000.0,1,1,-1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-09,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-10,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2025-11,3,0,0,230000.0,0,0,0.0,2,0,1,0
Mumbai,"Lake Superior, Powai",2025-12,3,2,2,230000.0,0,0,2.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-01,3,0,3,230000.0,2,0,-1.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-02,3,0,0,230000.0,0,2,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-03,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-04,3,0,0,230000.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-05,3,0,0,230000.0,0,1,0.0,0,0,1,0
Mumbai,"Lake Superior, Powai",2026-06,3,0,0,230000.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-01,4,1,0,75025.0,0,0,1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-02,4,0,0,75025.0,1,0,-1.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-03,4,1,0,75025.0,0,0,1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-04,4,0,0,75025.0,1,0,-1.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-05,4,1,0,75025.0,0,0,1.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-06,4,1,0,75025.0,1,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-07,4,0,0,75025.0,1,0,-1.0,2,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-08,4,2,0,75025.0,0,0,2.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-09,4,0,0,75025.0,2,0,-1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-10,4,0,0,75025.0,0,0,0.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-11,4,1,0,75025.0,0,0,1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2024-12,4,0,0,75025.0,1,0,-1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-01,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-02,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-03,4,0,0,75025.0,0,1,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-04,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-05,4,0,0,75025.0,0,1,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-06,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-07,4,0,0,75025.0,0,1,0.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-08,4,1,0,75025.0,0,1,1.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-09,4,1,0,75025.0,1,0,0.0,1,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-10,4,1,1,75025.0,1,2,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-11,4,0,0,75025.0,1,0,-1.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2025-12,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-01,4,0,0,75025.0,0,1,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-02,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-03,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-04,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-05,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Laksharia Tower, Andheri West",2026-06,4,0,0,75025.0,0,0,0.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-01,1,0,0,46400.0,0,0,0.0,1,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-02,1,1,0,46400.0,0,0,1.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-03,1,0,0,46400.0,1,0,-1.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-04,1,0,0,46400.0,0,0,0.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-05,1,0,0,46400.0,0,0,0.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-06,1,0,0,46400.0,0,0,0.0,0,0,1,0
Mumbai,"Lakshchandi Height, Goregaon East",2024-07,1,0,0,46400.0,0,0,0.0,0,0,1,0
