tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match,property_type_match,budget_score,recommendation_score
T00237,P01390,Delhi,Delhi,101371,10000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05575,P01453,Kolkata,Kolkata,22017,5000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01518,P01484,Hyderabad,Hyderabad,63920,16500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04922,P01509,Mumbai,Mumbai,39580,32000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02218,P01574,Delhi,Delhi,105518,24000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04429,P01600,Bangalore,Bangalore,46022,4500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00421,P01607,Kolkata,Kolkata,75312,4700,0.0,1,1,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00681,P01626,Kolkata,Kolkata,65335,6500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05119,P01631,Mumbai,Mumbai,105840,55000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00172,P01663,Mumbai,Mumbai,21179,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00753,P01667,Delhi,Delhi,20250,9300,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01569,P01694,Chennai,Chennai,88158,13000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05710,P01694,Chennai,Chennai,98079,13000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01633,P01708,Chennai,Chennai,64834,16500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03855,P01708,Chennai,Chennai,107555,16500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05438,P01786,Bangalore,Bangalore,47372,22000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03779,P01805,Bangalore,Bangalore,112759,12000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T04739,P01813,Hyderabad,Hyderabad,97627,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02834,P01936,Mumbai,Mumbai,107558,66000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05479,P01937,Kolkata,Kolkata,24154,8000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T01871,P01981,Delhi,Delhi,43998,8000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05706,P02034,Mumbai,Mumbai,63779,50000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05432,P02094,Delhi,Delhi,106155,16000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01199,P02137,Bangalore,Bangalore,71172,5500,0.0,2,2,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T02654,P02187,Kolkata,Kolkata,58335,4000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02758,P02235,Delhi,Delhi,117851,8000,0.0,2,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03768,P02235,Delhi,Delhi,40773,8000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05990,P02235,Delhi,Delhi,17611,8000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00164,P02242,Hyderabad,Hyderabad,114331,4000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02969,P02278,Bangalore,Bangalore,32112,27000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02972,P02326,Chennai,Chennai,87954,16500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02316,P02435,Kolkata,Kolkata,63884,8500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03124,P02435,Kolkata,Kolkata,66242,8500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05732,P02450,Delhi,Delhi,81965,30000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T01118,P02457,Mumbai,Mumbai,81296,13000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03542,P02457,Mumbai,Mumbai,119257,13000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00016,P02500,Bangalore,Bangalore,79707,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03772,P02501,Delhi,Delhi,60821,16000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00989,P02514,Hyderabad,Hyderabad,47330,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02732,P02526,Kolkata,Kolkata,17925,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T04766,P02548,Kolkata,Kolkata,82062,4500,0.0,1,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02981,P02571,Kolkata,Kolkata,42463,1500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02870,P02613,Kolkata,Kolkata,43130,8000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02403,P02716,Bangalore,Bangalore,37436,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03477,P02730,Hyderabad,Hyderabad,50845,18000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05409,P02736,Bangalore,Bangalore,95078,22000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,0,1,1.0,90.0
T01994,P02737,Mumbai,Mumbai,70042,55000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T00342,P02767,Bangalore,Bangalore,35870,24000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05103,P02789,Mumbai,Mumbai,68498,60000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03375,P02815,Mumbai,Mumbai,25672,18500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01879,P02917,Delhi,Delhi,116144,7000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05635,P02918,Bangalore,Bangalore,77328,35000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,0,1,1.0,90.0
T05572,P02920,Kolkata,Kolkata,65494,30000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03780,P02932,Hyderabad,Hyderabad,65232,22500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04261,P02952,Bangalore,Bangalore,103766,35000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T00585,P03019,Mumbai,Mumbai,83443,55000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00882,P03024,Mumbai,Mumbai,71275,40000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T03061,P03043,Kolkata,Kolkata,109700,18000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,0,1,1.0,90.0
T00076,P03056,Kolkata,Kolkata,25613,3500,0.0,2,2,1,1,1,1,1,0,0.8,1,9.1,0,1,1.0,90.0
T05448,P03057,Mumbai,Mumbai,13487,8500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T04819,P03093,Hyderabad,Hyderabad,58602,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00938,P03112,Chennai,Chennai,95185,14000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03059,P03112,Chennai,Chennai,20613,14000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01148,P03240,Kolkata,Kolkata,62314,7000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T05254,P03286,Hyderabad,Hyderabad,15708,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03930,P03312,Bangalore,Bangalore,112741,5500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T02999,P03364,Kolkata,Kolkata,111686,10000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03563,P03399,Hyderabad,Hyderabad,102996,15500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01879,P03422,Delhi,Delhi,116144,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02485,P03422,Delhi,Delhi,112482,7000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02959,P03431,Bangalore,Bangalore,89269,12000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04777,P03431,Bangalore,Bangalore,30785,12000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01198,P03434,Kolkata,Kolkata,83742,35000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01135,P03436,Kolkata,Kolkata,94312,5000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00346,P03437,Bangalore,Bangalore,21891,6900,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05295,P03437,Bangalore,Bangalore,34189,6900,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05089,P03474,Delhi,Delhi,115378,15000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T04774,P03484,Bangalore,Bangalore,62924,40000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T00968,P03491,Delhi,Delhi,84784,2000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00137,P03527,Kolkata,Kolkata,110878,30000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01257,P03570,Delhi,Delhi,17071,5000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T00875,P03619,Chennai,Chennai,63537,5000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00730,P03622,Delhi,Delhi,115976,10000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05774,P03627,Bangalore,Bangalore,52335,18000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05760,P03706,Chennai,Chennai,68481,14500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T00532,P03787,Delhi,Delhi,57479,15000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T00009,P03802,Delhi,Delhi,65768,5500,0.0,1,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04756,P03802,Delhi,Delhi,80674,5500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00704,P03812,Delhi,Delhi,53112,16000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00758,P03868,Kolkata,Kolkata,67916,3200,0.0,2,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02980,P03868,Kolkata,Kolkata,19675,3200,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01018,P03887,Delhi,Delhi,78544,15000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00117,P03914,Hyderabad,Hyderabad,115042,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05452,P03929,Chennai,Chennai,23849,7000,0.0,1,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05227,P03965,Hyderabad,Hyderabad,46900,14000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00185,P03992,Delhi,Delhi,60751,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03720,P03992,Delhi,Delhi,75171,15000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03313,P04045,Chennai,Chennai,58679,10000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01473,P04097,Delhi,Delhi,119166,20500,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T00038,P04165,Kolkata,Kolkata,112035,10000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,0,1,1.0,90.0
T03083,P04203,Mumbai,Mumbai,77206,15000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T02187,P04209,Mumbai,Mumbai,89646,55000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T02403,P04231,Bangalore,Bangalore,37436,8500,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01463,P04240,Delhi,Delhi,107130,44300,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02165,P04261,Delhi,Delhi,41548,3500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05355,P04296,Hyderabad,Hyderabad,74757,6200,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03298,P04310,Hyderabad,Hyderabad,13081,5500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02610,P04311,Bangalore,Bangalore,54300,11000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03722,P04327,Kolkata,Kolkata,38208,20000,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03249,P04334,Bangalore,Bangalore,73528,15000,0.0,3,4,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T02331,P04392,Delhi,Delhi,44847,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03644,P04392,Delhi,Delhi,32480,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04755,P04392,Delhi,Delhi,106246,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T03811,P04438,Bangalore,Bangalore,50672,6000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03106,P04470,Bangalore,Bangalore,55734,3500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05009,P04517,Bangalore,Bangalore,83735,30000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00138,P04553,Chennai,Chennai,96200,13000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00247,P04580,Mumbai,Mumbai,89774,51500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00001,P04583,Mumbai,Mumbai,20791,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03435,P04583,Mumbai,Mumbai,28359,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04546,P04583,Mumbai,Mumbai,104306,14000,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05354,P04583,Mumbai,Mumbai,64014,14000,0.0,1,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01535,P04584,Chennai,Chennai,38531,20000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03632,P04604,Hyderabad,Hyderabad,29613,15000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02798,P04693,Kolkata,Kolkata,116755,7000,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04531,P04747,Chennai,Chennai,31013,3900,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T00681,P04757,Kolkata,Kolkata,65335,5900,0.0,2,2,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03023,P04758,Kolkata,Kolkata,49855,9900,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03124,P04758,Kolkata,Kolkata,66242,9900,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04836,P04779,Delhi,Delhi,119187,44500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T03741,P04833,Bangalore,Bangalore,98010,20900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03805,P04847,Chennai,Chennai,97095,8500,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05573,P04855,Hyderabad,Hyderabad,19460,14300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00274,P04911,Mumbai,Mumbai,115440,34900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03938,P04955,Kolkata,Kolkata,69834,8900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05352,P04955,Kolkata,Kolkata,91480,8900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T05756,P04955,Kolkata,Kolkata,41545,8900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T04011,P05012,Mumbai,Mumbai,45372,7200,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02460,P05042,Bangalore,Bangalore,52977,20400,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05019,P05081,Chennai,Chennai,85237,5900,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03916,P05108,Chennai,Chennai,108145,9100,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05344,P05130,Chennai,Chennai,21110,13300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05850,P05146,Chennai,Chennai,90486,16300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04691,P05186,Bangalore,Bangalore,25240,22100,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04635,P05199,Bangalore,Bangalore,39858,12900,0.0,3,4,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02749,P05222,Bangalore,Bangalore,47058,14300,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T05173,P05222,Bangalore,Bangalore,34886,14300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04435,P05231,Chennai,Chennai,36076,7000,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T01343,P05249,Bangalore,Bangalore,21514,21400,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02446,P05323,Chennai,Chennai,48172,8400,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04567,P05323,Chennai,Chennai,52965,8400,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T04946,P05327,Hyderabad,Hyderabad,119913,14800,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T00011,P05349,Kolkata,Kolkata,105643,11200,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T05813,P05362,Chennai,Chennai,18307,6600,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03683,P05420,Kolkata,Kolkata,13212,13000,0.0,3,4,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00045,P05489,Chennai,Chennai,78865,16300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02104,P05507,Hyderabad,Hyderabad,90827,14200,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T00350,P05521,Bangalore,Bangalore,30036,7900,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00138,P05563,Chennai,Chennai,96200,15800,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04986,P05563,Chennai,Chennai,66656,15800,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01088,P05613,Mumbai,Mumbai,15656,12500,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05400,P05622,Delhi,Delhi,88586,13500,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01013,P05625,Delhi,Delhi,14559,12600,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T02737,P05636,Delhi,Delhi,76019,5800,0.0,1,1,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01761,P05675,Delhi,Delhi,70723,7400,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01214,P05710,Hyderabad,Hyderabad,58352,6300,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T03070,P05712,Bangalore,Bangalore,118894,17000,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03140,P05721,Mumbai,Mumbai,60085,54600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05476,P05727,Mumbai,Mumbai,75757,58300,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00647,P05728,Kolkata,Kolkata,92748,3400,0.0,1,1,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03037,P05790,Kolkata,Kolkata,39568,6800,0.0,2,2,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03025,P05800,Chennai,Chennai,105991,6500,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01651,P05834,Delhi,Delhi,62235,25400,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00219,P05849,Mumbai,Mumbai,31261,16300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02258,P05850,Chennai,Chennai,47857,8200,0.0,1,2,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03075,P05893,Bangalore,Bangalore,59681,13500,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T01352,P05898,Hyderabad,Hyderabad,97062,16300,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T00336,P05903,Bangalore,Bangalore,16228,13300,0.0,3,4,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T00639,P05903,Bangalore,Bangalore,13611,13300,0.0,3,4,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00350,P05925,Bangalore,Bangalore,30036,5300,0.0,2,2,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T01809,P05938,Kolkata,Kolkata,53963,13900,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T03223,P05938,Kolkata,Kolkata,96612,13900,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T03728,P05938,Kolkata,Kolkata,106621,13900,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T03829,P05938,Kolkata,Kolkata,60512,13900,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T05777,P05998,Delhi,Delhi,42156,7000,0.0,1,1,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T00437,P06004,Mumbai,Mumbai,41185,35000,0.0,2,2,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T03158,P06009,Kolkata,Kolkata,115964,12600,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T01833,P06019,Mumbai,Mumbai,20287,14000,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00795,P06076,Hyderabad,Hyderabad,22123,13500,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T04994,P06095,Delhi,Delhi,30874,28100,0.0,3,4,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T01366,P06122,Chennai,Chennai,111727,20300,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T02686,P06133,Chennai,Chennai,49770,25300,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T05983,P06163,Delhi,Delhi,80965,18100,0.0,3,4,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03067,P06169,Hyderabad,Hyderabad,26416,13600,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,0,1,1.0,90.0
T03269,P06169,Hyderabad,Hyderabad,115137,13600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T03471,P06169,Hyderabad,Hyderabad,116422,13600,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04942,P06172,Chennai,Chennai,56301,8700,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,0,0,1.0,90.0
T01856,P06185,Kolkata,Kolkata,105129,24700,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T02677,P06191,Hyderabad,Hyderabad,48109,14100,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T04798,P06191,Hyderabad,Hyderabad,51377,14100,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
T04704,P06202,Mumbai,Mumbai,26866,18100,0.0,1,1,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T01422,P06210,Hyderabad,Hyderabad,29129,16200,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T05115,P06213,Hyderabad,Hyderabad,41850,1300,0.0,3,3,1,1,1,1,1,0,0.8,1,9.1,1,1,1.0,90.0
T04333,P06225,Chennai,Chennai,117489,17900,0.0,3,3,1,1,1,0,1,1,0.88,1,9.1,1,1,1.0,90.0
T00615,P06226,Kolkata,Kolkata,78882,13800,0.0,3,3,1,1,1,1,1,1,0.88,1,9.1,1,0,1.0,90.0
