tenant_id,snapshot_month,monthly_income,historical_invoice_count,late_payment_count,missed_payment_count,avg_days_late,max_days_late,historical_outstanding,rent_to_income_ratio,payment_completion_ratio,risk_label,data_split,late_payment_count_delta,missed_payment_count_delta,recent_late_payment_count_3m,recent_missed_payment_count_3m,recent_avg_days_late_3m,recent_payment_completion_ratio_3m,recent_late_payment_count_6m,recent_missed_payment_count_6m,recent_avg_days_late_6m,recent_payment_completion_ratio_6m,late_payment_trend,missed_payment_trend,payment_completion_trend
T02025,2025-10-01,216187,10.0,3.0,4,7.333333333333333,15,242000.0,0.2775375022549922,0.6,0,test,0.0,1.0,0.0,1.0,7.333333333333333,0.6444444444444444,1.0,3.0,7.722222222222221,0.6327380952380952,0.0,1.0,-0.06666666666666665
T02028,2025-10-01,61516,7.0,5.0,1,12.0,45,40500.0,0.0,0.8571428571428571,0,test,0.0,0.0,1.0,0.0,12.0,0.8571428571428571,3.0,1.0,10.291666666666666,0.7924603174603174,0.0,0.0,0.0
T02030,2025-10-01,72182,34.0,19.0,5,5.842105263157895,30,182000.0,1.5654872405862958,0.8529411764705882,1,test,0.0,2.0,5.0,2.0,6.040570175438596,0.883008041926448,12.0,4.0,6.250647318081529,0.9037635914580887,0.0,2.0,-0.050284629981024564
T02031,2025-10-01,40406,13.0,6.0,2,5.5,10,286200.0,3.529178834826511,0.8461538461538461,0,test,1.0,0.0,3.0,1.0,5.116666666666666,0.8598290598290599,4.0,1.0,5.113888888888889,0.8598087098087098,1.0,0.0,0.012820512820512775
T02032,2025-10-01,143588,12.0,4.0,6,10.5,15,114000.0,0.257681700420648,0.5,0,test,0.0,2.0,3.0,3.0,10.333333333333334,0.5333333333333333,4.0,5.0,10.166666666666666,0.5333333333333333,0.0,2.0,-0.09999999999999998
T02034,2025-10-01,73893,9.0,2.0,2,10.0,15,12000.0,0.0744319488990838,0.7777777777777778,0,test,1.0,0.0,1.0,1.0,6.666666666666667,0.794973544973545,1.0,1.0,5.833333333333333,0.7947089947089947,1.0,0.0,0.02777777777777779
T02037,2025-10-01,51757,27.0,7.0,7,10.285714285714286,30,240100.0,0.0,0.7407407407407407,0,test,0.0,0.0,0.0,1.0,10.285714285714286,0.7407407407407407,3.0,4.0,10.523809523809524,0.7539334447229185,0.0,0.0,0.0
T02040,2025-10-01,68992,13.0,9.0,2,13.666666666666666,45,22400.0,0.6580473098330241,0.8461538461538461,1,test,2.0,0.0,6.0,0.0,17.193650793650793,0.8140378140378141,7.0,1.0,19.402380952380952,0.7413443038443038,2.0,0.0,0.027972027972027913
T02044,2025-10-01,160385,33.0,20.0,4,7.7,30,46700.0,0.2787043676154254,0.8787878787878788,0,test,3.0,1.0,9.0,1.0,8.201120448179271,0.8851132009752699,15.0,4.0,7.969247092776505,0.8991392335408563,3.0,1.0,-0.017763845350052265
T02048,2025-10-01,170534,36.0,23.0,7,7.6521739130434785,30,74900.0,0.272086504743922,0.8055555555555556,0,test,4.0,0.0,7.0,3.0,6.888931265361471,0.8047972541507024,13.0,5.0,6.131747101212205,0.8290303287070527,4.0,0.0,0.02430555555555558
T02050,2025-10-01,173943,6.0,3.0,0,2.6666666666666665,5,0.0,0.26445444772138,1.0,0,test,2.0,0.0,3.0,0.0,2.222222222222222,1.0,3.0,0.0,2.222222222222222,1.0,2.0,0.0,0.0
T02065,2025-10-01,205176,4.0,2.0,1,4.0,5,25600.0,0.2446679923577806,0.75,0,test,1.0,1.0,2.0,1.0,4.5,0.875,2.0,1.0,4.5,0.875,1.0,1.0,-0.25
T02068,2025-10-01,226532,9.0,6.0,3,4.0,7,151500.0,0.2207193685660304,0.6666666666666666,1,test,1.0,0.0,1.0,2.0,3.5999999999999996,0.6686507936507936,3.0,2.0,3.3499999999999996,0.7454365079365078,1.0,0.0,0.04166666666666663
T02070,2025-10-01,27668,17.0,11.0,3,8.0,30,391500.0,4.698568743675003,0.8235294117647058,1,test,1.0,0.0,1.0,0.0,8.200000000000001,0.8161764705882352,3.0,1.0,8.006481481481481,0.7914215686274509,1.0,0.0,0.011029411764705843
T02071,2025-10-01,143671,7.0,4.0,3,15.25,45,43500.0,0.0974448566516555,0.5714285714285714,1,test,1.0,0.0,3.0,0.0,20.916666666666668,0.4904761904761905,4.0,2.0,17.958333333333332,0.28690476190476194,1.0,0.0,0.0714285714285714
T02075,2025-10-01,73938,22.0,12.0,3,5.0,15,67500.0,0.116313668208499,0.8636363636363636,0,test,0.0,0.0,0.0,0.0,5.0,0.8593073593073592,1.0,0.0,5.0,0.8546536796536796,0.0,0.0,0.006493506493506551
T02079,2025-10-01,226321,16.0,8.0,5,3.25,7,42500.0,0.0353480233827174,0.6875,1,test,0.0,1.0,1.0,2.0,3.25,0.735515873015873,3.0,2.0,2.8138888888888887,0.7421751859251859,0.0,1.0,-0.04583333333333328
T02085,2025-10-01,46884,7.0,5.0,1,4.0,10,12900.0,0.0,0.8571428571428571,1,test,0.0,0.0,2.0,0.0,3.75,0.8492063492063492,5.0,0.0,5.125,0.794047619047619,0.0,0.0,0.0
T02090,2025-10-01,34450,40.0,18.0,13,8.944444444444445,45,489200.0,2.3076923076923075,0.675,1,test,2.0,0.0,4.0,5.0,8.314814814814815,0.679592363261094,9.0,8.0,8.062169312169312,0.703859895694261,2.0,0.0,0.017105263157894735
T02091,2025-10-01,229294,6.0,3.0,2,15.666666666666666,30,30200.0,0.0636737114795851,0.6666666666666666,1,test,0.0,1.0,0.0,2.0,15.666666666666666,0.8222222222222223,3.0,2.0,16.61111111111111,0.9111111111111111,0.0,1.0,-0.13333333333333341
T02097,2025-10-01,199348,8.0,5.0,1,8.6,15,7600.0,0.0356161085137548,0.875,0,test,1.0,0.0,2.0,0.0,9.533333333333333,0.863095238095238,3.0,0.0,10.6,0.84265873015873,1.0,0.0,0.017857142857142905
T02098,2025-10-01,32302,10.0,5.0,3,4.8,10,112500.0,2.290879821682868,0.7,0,test,1.0,1.0,3.0,1.0,3.766666666666667,0.7214285714285714,5.0,3.0,3.8833333333333333,0.669047619047619,1.0,1.0,-0.050000000000000044
T02101,2025-10-01,81141,24.0,14.0,5,6.071428571428571,15,54100.0,0.0,0.7916666666666666,0,test,0.0,0.0,2.0,0.0,6.175824175824175,0.7886473429951691,3.0,2.0,5.789932289932289,0.7904465544625728,0.0,0.0,0.0
T02111,2025-10-01,87073,21.0,12.0,3,8.583333333333334,30,44500.0,0.3215692579789372,0.8571428571428571,1,test,1.0,1.0,5.0,1.0,9.188383838383839,0.8802561960456697,10.0,3.0,10.065620490620491,0.8706836535783905,1.0,1.0,-0.03759398496240607
T02113,2025-10-01,168498,3.0,2.0,0,5.0,5,0.0,0.5014896319244145,1.0,0,test,1.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0
T02120,2025-10-01,239877,39.0,20.0,9,8.65,45,516600.0,0.0,0.7692307692307693,1,test,0.0,0.0,1.0,1.0,8.65,0.7759784075573549,6.0,1.0,8.986822038757024,0.7697267287799595,0.0,0.0,0.0
T02122,2025-10-01,104741,6.0,3.0,1,12.666666666666666,30,20500.0,0.5728415806608682,0.8333333333333334,0,test,2.0,0.0,3.0,1.0,8.833333333333332,0.75,3.0,1.0,8.833333333333332,0.75,2.0,0.0,0.16666666666666674
T02128,2025-10-01,136157,18.0,8.0,7,6.125,15,143700.0,0.0741790726881467,0.6111111111111112,0,test,0.0,1.0,2.0,1.0,6.273809523809523,0.6277233115468409,3.0,2.0,6.720238095238096,0.6281473700591348,0.0,1.0,-0.03594771241830064
T02131,2025-10-01,27115,32.0,11.0,13,6.2727272727272725,15,793700.0,24.00147519822976,0.59375,0,test,1.0,2.0,1.0,4.0,6.357575757575758,0.6270354406130269,3.0,5.0,6.3746212121212125,0.6352193520081452,1.0,2.0,-0.026939655172413812
T02134,2025-10-01,73917,17.0,6.0,7,5.0,15,42000.0,0.0744077817010971,0.5882352941176471,0,test,1.0,0.0,1.0,1.0,5.533333333333332,0.5835784313725491,1.0,2.0,5.666666666666667,0.5848295087265675,1.0,0.0,0.02573529411764708
T02139,2025-10-01,59247,11.0,5.0,2,11.8,30,21600.0,0.1738484649011764,0.8181818181818182,1,test,1.0,0.0,2.0,1.0,12.1,0.8356902356902357,3.0,1.0,14.216666666666667,0.8493927368927369,1.0,0.0,0.018181818181818188
T02140,2025-10-01,210769,24.0,11.0,5,4.0,10,75500.0,0.8203293653241226,0.7916666666666666,0,test,1.0,1.0,4.0,2.0,4.233333333333333,0.8082399626517273,8.0,3.0,3.8547619047619044,0.8148425920484744,1.0,1.0,-0.017857142857142905
T02141,2025-10-01,95094,11.0,4.0,2,4.25,7,163000.0,0.0,0.8181818181818182,0,test,0.0,0.0,1.0,1.0,4.5,0.8121212121212121,1.0,1.0,4.75,0.8458754208754208,0.0,0.0,0.0
T02144,2025-10-01,208877,29.0,12.0,9,7.333333333333333,30,988800.0,0.1330926813387783,0.6896551724137931,0,test,1.0,1.0,2.0,2.0,7.717171717171717,0.7044529587058322,5.0,5.0,8.353823953823953,0.692504257130694,1.0,1.0,-0.01404853128991057
T02146,2025-10-01,209460,9.0,4.0,2,5.75,15,13000.0,0.0286450873675164,0.7777777777777778,0,test,1.0,0.0,2.0,0.0,3.638888888888889,0.7473544973544973,3.0,1.0,2.9027777777777772,0.7097883597883597,1.0,0.0,0.02777777777777779
T02147,2025-10-01,27682,8.0,4.0,3,10.5,15,46500.0,0.5418683621125642,0.625,0,test,1.0,0.0,3.0,0.0,12.111111111111112,0.5654761904761905,4.0,1.0,13.555555555555555,0.4466269841269841,1.0,0.0,0.0535714285714286
T02157,2025-10-01,228229,33.0,19.0,4,7.2105263157894735,45,489600.0,1.068225335080117,0.8787878787878788,1,test,1.0,1.0,3.0,2.0,7.320720100905859,0.9043493893327041,6.0,3.0,7.630498939341819,0.9131623489873397,1.0,1.0,-0.024437927663733983
T02162,2025-10-01,175159,3.0,0.0,1,0.0,0,39600.0,0.2232257548855611,0.6666666666666666,0,test,0.0,1.0,0.0,1.0,0.0,0.8333333333333333,0.0,1.0,0.0,0.8333333333333333,0.0,1.0,-0.33333333333333337
T02167,2025-10-01,151378,23.0,13.0,2,7.461538461538462,30,21000.0,0.1321195946570836,0.9130434782608696,1,test,1.0,0.0,2.0,1.0,7.487179487179486,0.9041807417093458,4.0,1.0,7.701165501165502,0.9183548253544215,1.0,0.0,0.008281573498964856
T02168,2025-10-01,188862,12.0,7.0,2,8.571428571428571,15,37400.0,0.3081615147568065,0.8333333333333334,0,test,1.0,0.0,3.0,0.0,9.001587301587302,0.8037037037037038,6.0,0.0,9.875793650793652,0.7212962962962962,1.0,0.0,0.033333333333333326
T02171,2025-10-01,91187,100.0,60.0,21,7.333333333333333,45,305500.0,0.1644971322666608,0.79,0,test,1.0,0.0,2.0,1.0,6.907721280602637,0.7912657184085755,10.0,4.0,6.730261111089888,0.7861810059131531,1.0,0.0,0.0021212121212121904
T02174,2025-10-01,228004,15.0,10.0,1,7.1,30,33600.0,0.1451728917036543,0.9333333333333332,1,test,0.0,1.0,1.0,1.0,7.1,0.9777777777777777,5.0,1.0,7.018584656084656,0.9888888888888889,0.0,1.0,-0.06666666666666676
T02180,2025-10-01,206675,20.0,10.0,3,5.3,15,16500.0,0.0241925728801258,0.85,1,test,0.0,1.0,1.0,2.0,5.3,0.8953044375644993,3.0,2.0,4.819312169312169,0.9114419013219323,0.0,1.0,-0.044736842105263186
T02184,2025-10-01,223668,53.0,26.0,13,10.0,45,214300.0,0.049180034694279,0.7547169811320755,0,test,2.0,0.0,4.0,3.0,9.56280193236715,0.7400600298174421,11.0,6.0,8.97512390990652,0.7488257360957467,2.0,-1.0,0.0239477503628448
T02189,2025-10-01,47051,8.0,2.0,4,24.0,45,36400.0,0.1827803872393785,0.5,0,test,1.0,0.0,1.0,1.0,10.0,0.4761904761904761,2.0,2.0,6.5,0.40198412698412694,1.0,0.0,0.07142857142857151
T02191,2025-10-01,227115,33.0,23.0,5,5.391304347826087,30,72700.0,0.0277392510402219,0.8484848484848485,1,test,1.0,0.0,3.0,0.0,5.5813727335466465,0.8436481753014012,7.0,0.0,5.578947460684572,0.8263149511932881,1.0,0.0,0.004734848484848508
T02202,2025-10-01,178976,13.0,8.0,2,6.5,10,53000.0,0.2905417486143393,0.8461538461538461,1,test,1.0,1.0,6.0,1.0,6.75,0.8767482517482517,8.0,2.0,6.45,0.8427156177156178,1.0,1.0,-0.06293706293706303
T02203,2025-10-01,58395,14.0,7.0,2,7.571428571428571,30,18000.0,0.1455604075691411,0.8571428571428571,0,test,1.0,0.0,2.0,1.0,8.557142857142857,0.8455433455433455,3.0,1.0,9.045238095238096,0.8724349724349724,1.0,0.0,0.01098901098901095
T02206,2025-10-01,232411,20.0,8.0,7,12.125,30,73100.0,0.0249557895280343,0.65,1,test,1.0,0.0,2.0,0.0,11.946428571428571,0.6308966861598441,3.0,4.0,12.206547619047619,0.6160516613302991,1.0,0.0,0.018421052631579005
T02208,2025-10-01,47404,17.0,8.0,3,7.5,15,27600.0,0.3670576322673192,0.8235294117647058,1,test,1.0,0.0,3.0,0.0,7.492063492063491,0.7975867269984916,5.0,1.0,8.396031746031746,0.7686827333886157,1.0,0.0,0.0235294117647058
T02209,2025-10-01,41924,2.0,1.0,1,3.0,3,164200.0,3.90468466749356,0.5,1,test,1.0,1.0,1.0,1.0,3.0,0.5,1.0,1.0,3.0,0.5,0.0,0.0,0.0
T02223,2025-10-01,83322,19.0,11.0,4,7.545454545454546,30,100800.0,0.5928806317659202,0.7894736842105263,0,test,1.0,0.0,1.0,3.0,7.048484848484848,0.8069487444100446,4.0,4.0,7.016372053872054,0.8915696103002605,1.0,0.0,0.024767801857585203
T02226,2025-10-01,185253,2.0,0.0,1,0.0,0,8300.0,0.0842091626046541,0.5,0,test,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0
T02231,2025-10-01,43269,12.0,9.0,2,6.555555555555555,30,56000.0,0.6355589452032633,0.8333333333333334,0,test,1.0,0.0,2.0,2.0,6.947089947089947,0.8171717171717172,7.0,3.0,6.943386243386243,0.8752525252525253,1.0,0.0,0.015151515151515138
T02235,2025-10-01,186068,26.0,14.0,9,4.714285714285714,15,119500.0,0.04836941333276,0.6538461538461539,0,test,0.0,1.0,1.0,2.0,4.714285714285714,0.6807264957264958,4.0,2.0,4.6028693528693525,0.6762218337218338,0.0,1.0,-0.026153846153846194
T02238,2025-10-01,169740,2.0,2.0,0,2.0,3,0.0,1.6401555319901024,1.0,0,test,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
T02244,2025-10-01,194091,25.0,14.0,7,4.857142857142857,10,217700.0,0.4729740173423806,0.72,0,test,2.0,1.0,6.0,3.0,4.707936507936508,0.7231649831649832,11.0,5.0,4.757539682539682,0.7103004403004403,2.0,1.0,-0.0072727272727273196
T02245,2025-10-01,169914,22.0,12.0,5,14.833333333333334,45,73000.0,0.165966312369787,0.7727272727272727,1,test,1.0,1.0,3.0,2.0,15.803030303030303,0.7835016835016835,4.0,3.0,16.269570707070706,0.7914532227032227,1.0,1.0,-0.027272727272727337
T02246,2025-10-01,131286,6.0,2.0,0,2.5,3,0.0,0.0,1.0,0,test,0.0,0.0,1.0,0.0,2.5,1.0,2.0,0.0,2.25,1.0,0.0,0.0,0.0
T02251,2025-10-01,237726,9.0,6.0,0,6.0,15,0.0,0.0,1.0,1,test,0.0,0.0,2.0,0.0,5.3999999999999995,1.0,3.0,0.0,4.366666666666666,1.0,0.0,0.0,0.0
T02253,2025-10-01,47263,11.0,6.0,2,3.333333333333333,7,34000.0,0.349110297695872,0.8181818181818182,1,test,1.0,0.0,1.0,0.0,3.6444444444444444,0.7986531986531986,3.0,1.0,4.038888888888889,0.773003848003848,1.0,0.0,0.018181818181818188
T02258,2025-10-01,194223,17.0,8.0,2,6.25,10,32000.0,0.079805172404916,0.8823529411764706,0,test,0.0,0.0,1.0,1.0,6.25,0.8968954248366012,2.0,1.0,6.132936507936509,0.9109019248725131,0.0,0.0,0.007352941176470562
T02260,2025-10-01,222930,54.0,25.0,11,6.96,45,246700.0,0.585834118333109,0.7962962962962963,0,test,3.0,1.0,10.0,1.0,6.413939393939394,0.787417914368269,15.0,6.0,4.633465423465423,0.76911358258876,3.0,1.0,-0.0037037037037037646
T02261,2025-10-01,59832,21.0,15.0,1,10.0,45,8500.0,0.1337077149351517,0.9523809523809524,0,test,1.0,0.0,4.0,0.0,10.576923076923075,0.9499164578111947,8.0,1.0,9.624229936729936,0.9191225613052237,1.0,0.0,0.0023809523809524835
T02265,2025-10-01,186678,4.0,0.0,2,0.0,0,31000.0,0.0803522643268087,0.5,0,test,0.0,1.0,0.0,2.0,0.0,0.5555555555555555,0.0,2.0,0.0,0.5555555555555555,0.0,1.0,-0.16666666666666663
T02267,2025-10-01,202710,28.0,15.0,4,6.733333333333333,30,102000.0,0.0,0.8571428571428571,0,test,0.0,0.0,0.0,1.0,6.733333333333333,0.855379188712522,2.0,1.0,6.822222222222223,0.8676254917921584,0.0,0.0,0.0
T02268,2025-10-01,139609,12.0,5.0,2,13.2,45,111000.0,0.0,0.8333333333333334,1,test,1.0,0.0,3.0,1.0,7.372222222222223,0.7944444444444444,4.0,3.0,4.852777777777778,0.803042328042328,1.0,-1.0,0.08333333333333337
T02271,2025-10-01,161345,25.0,11.0,5,8.454545454545455,30,48000.0,0.0564008801016455,0.8,1,test,0.0,1.0,0.0,1.0,8.454545454545455,0.8222222222222223,1.0,1.0,8.454545454545455,0.8240447957839262,0.0,1.0,-0.033333333333333326
T02276,2025-10-01,84739,13.0,4.0,5,7.25,15,181000.0,0.8425872384616292,0.6153846153846154,1,test,1.0,1.0,2.0,1.0,7.75,0.6172494172494173,4.0,5.0,6.541666666666667,0.628069153069153,1.0,1.0,-0.020979020979020935
T02278,2025-10-01,174550,25.0,11.0,6,9.272727272727272,30,94800.0,0.0876539673446004,0.76,1,test,1.0,0.0,3.0,1.0,9.132575757575758,0.7352173913043477,6.0,3.0,9.420454545454545,0.7210617727894616,1.0,0.0,0.010000000000000009
T02286,2025-10-01,166875,18.0,11.0,5,9.090909090909092,45,138500.0,0.1629962546816479,0.7222222222222222,1,test,1.0,0.0,4.0,1.0,8.496969696969698,0.684368191721133,8.0,2.0,7.1254689754689755,0.6664986701751408,1.0,0.0,0.016339869281045694
T02290,2025-10-01,148597,7.0,3.0,3,15.666666666666666,45,111600.0,0.2469767222756852,0.5714285714285714,0,test,0.0,1.0,1.0,2.0,10.777777777777777,0.6126984126984126,2.0,3.0,5.888888888888888,0.723015873015873,0.0,1.0,-0.09523809523809523
T02293,2025-10-01,47584,6.0,3.0,2,13.0,30,15000.0,0.1471082716879623,0.6666666666666666,0,test,1.0,0.0,1.0,1.0,7.333333333333333,0.6722222222222222,3.0,2.0,5.916666666666667,0.725,1.0,0.0,0.06666666666666665
T02300,2025-10-01,53308,5.0,2.0,0,8.5,15,0.0,2.761311623020935,1.0,1,test,0.0,0.0,1.0,0.0,8.5,1.0,2.0,0.0,6.875,1.0,0.0,0.0,0.0
T02302,2025-10-01,30242,3.0,1.0,1,2.0,2,55300.0,1.8120494676278025,0.6666666666666666,1,test,0.0,0.0,1.0,1.0,2.0,0.5833333333333333,1.0,1.0,2.0,0.5833333333333333,0.0,0.0,0.16666666666666663
T02307,2025-10-01,112437,9.0,3.0,2,7.0,15,53000.0,0.2312406058503873,0.7777777777777778,1,test,1.0,0.0,2.0,0.0,4.333333333333333,0.7473544973544973,3.0,0.0,3.8333333333333335,0.6681216931216931,1.0,0.0,0.02777777777777779
T02308,2025-10-01,140037,9.0,6.0,0,5.333333333333333,10,0.0,0.3227718388711554,1.0,0,test,2.0,0.0,4.0,0.0,7.444444444444444,1.0,6.0,0.0,8.466666666666667,1.0,2.0,0.0,0.0
T02311,2025-10-01,132978,27.0,11.0,6,11.090909090909092,45,111000.0,0.1353607363624058,0.7777777777777778,0,test,0.0,1.0,0.0,2.0,11.090909090909092,0.7951566951566952,3.0,2.0,11.242424242424242,0.8105120322511628,0.0,1.0,-0.02991452991452992
T02314,2025-10-01,149042,9.0,4.0,1,8.0,15,13200.0,0.0852108801545873,0.8888888888888888,0,test,1.0,0.0,2.0,0.0,6.4444444444444455,0.8796296296296297,2.0,1.0,5.722222222222222,0.8882275132275131,1.0,0.0,0.01388888888888884
T02316,2025-10-01,240123,70.0,28.0,26,7.857142857142857,45,849400.0,0.0832906468768089,0.6285714285714286,1,test,1.0,0.0,1.0,1.0,8.026455026455027,0.6280375918483335,3.0,5.0,8.15995115995116,0.6261984280664855,1.0,0.0,0.0053830227743271175
T02325,2025-10-01,156515,8.0,5.0,1,4.2,15,16500.0,0.1022266236462958,0.875,0,test,1.0,0.0,3.0,1.0,5.066666666666666,0.844047619047619,5.0,1.0,5.14,0.9064285714285715,1.0,0.0,0.017857142857142905
T02326,2025-10-01,91322,6.0,2.0,0,6.5,10,0.0,0.1741091960316243,1.0,0,test,0.0,0.0,1.0,0.0,6.5,1.0,2.0,0.0,4.916666666666667,1.0,0.0,0.0,0.0
T02328,2025-10-01,80311,16.0,9.0,6,6.0,15,99000.0,0.3984510216533227,0.625,1,test,1.0,1.0,2.0,1.0,6.083333333333333,0.6369047619047619,6.0,4.0,6.049603174603175,0.6347222222222223,1.0,1.0,-0.017857142857142905
T02332,2025-10-01,156193,20.0,12.0,4,7.666666666666667,15,38000.0,0.2304840805926001,0.8,0,test,2.0,1.0,6.0,1.0,7.996296296296296,0.799404761904762,12.0,4.0,6.025925925925926,0.671708152958153,2.0,1.0,-0.012499999999999956
T02344,2025-10-01,204576,19.0,12.0,1,7.166666666666667,45,120500.0,2.346316283435007,0.9473684210526316,0,test,1.0,1.0,7.0,1.0,8.488455988455987,0.9824561403508772,12.0,2.0,7.466406926406927,0.967251461988304,1.0,1.0,-0.05263157894736836
T02348,2025-10-01,144279,29.0,16.0,6,2.875,10,12000.0,0.0103965234025741,0.7931034482758621,1,test,1.0,0.0,1.0,1.0,2.869444444444444,0.7881773399014778,1.0,2.0,2.8680555555555554,0.7991219083173107,1.0,0.0,0.007389162561576401
T02350,2025-10-01,172198,9.0,7.0,1,10.142857142857142,45,47500.0,0.2729416137237366,0.8888888888888888,1,test,1.0,0.0,3.0,0.0,11.114285714285714,0.8736772486772487,4.0,1.0,11.932142857142857,0.8812830687830687,1.0,0.0,0.01388888888888884
T02353,2025-10-01,220647,10.0,4.0,3,19.0,45,196800.0,0.0,0.7,0,test,1.0,0.0,2.0,2.0,13.222222222222223,0.6416666666666667,2.0,4.0,10.611111111111112,0.7236111111111111,1.0,-1.0,0.09999999999999998
T02354,2025-10-01,135232,27.0,16.0,3,5.75,30,45600.0,0.2255383341221012,0.8888888888888888,1,test,2.0,0.0,4.0,1.0,4.832417582417583,0.8926599326599326,10.0,1.0,4.729304029304029,0.8853687397340648,2.0,0.0,0.008888888888888835
T02361,2025-10-01,216672,21.0,11.0,5,6.181818181818182,15,102500.0,0.0,0.7619047619047619,0,test,0.0,0.0,1.0,0.0,6.181818181818182,0.7619047619047619,4.0,2.0,6.107575757575758,0.7547397906531034,0.0,0.0,0.0
T02370,2025-10-01,140016,3.0,2.0,1,5.5,10,16500.0,0.1142726545537652,0.6666666666666666,1,test,0.0,1.0,0.0,1.0,5.5,0.8888888888888888,2.0,1.0,5.5,0.9166666666666666,0.0,1.0,-0.33333333333333337
T02371,2025-10-01,32059,20.0,10.0,8,8.4,45,1088500.0,16.235690445740666,0.6,1,test,2.0,1.0,6.0,3.0,9.621428571428572,0.5669871794871795,7.0,5.0,12.810714285714285,0.5361390923890924,2.0,1.0,0.03749999999999998
T02373,2025-10-01,153850,9.0,5.0,3,3.4,5,205800.0,0.4426389340266493,0.6666666666666666,1,test,1.0,0.0,3.0,0.0,2.911111111111111,0.621031746031746,3.0,2.0,2.4555555555555553,0.6188492063492064,1.0,0.0,0.04166666666666663
T02378,2025-10-01,102836,8.0,4.0,2,11.0,30,18100.0,0.097242210898907,0.75,1,test,0.0,0.0,0.0,1.0,11.0,0.7658730158730158,1.0,1.0,11.0,0.7829365079365079,0.0,0.0,0.0357142857142857
T02387,2025-10-01,231275,18.0,6.0,4,6.0,10,78000.0,0.1643065614528159,0.7777777777777778,0,test,1.0,0.0,1.0,1.0,5.466666666666668,0.7473544973544973,3.0,3.0,5.183333333333334,0.7403439153439154,1.0,0.0,0.02777777777777779
T02388,2025-10-01,53612,24.0,11.0,8,4.2727272727272725,10,138400.0,0.593150787137208,0.6666666666666666,1,test,1.0,0.0,3.0,1.0,3.9909090909090907,0.6343434343434343,3.0,5.0,4.057954545454545,0.6490889285006932,1.0,0.0,0.030303030303030276
T02393,2025-10-01,67529,26.0,10.0,8,4.3,15,1001600.0,1.4689985043462808,0.6923076923076923,0,test,1.0,1.0,2.0,2.0,3.5953703703703703,0.6941530691530692,2.0,5.0,3.4851851851851854,0.7140011991792177,1.0,1.0,-0.01602564102564108
T02397,2025-10-01,63783,75.0,34.0,18,7.352941176470588,30,169000.0,0.1254252700562846,0.76,0,test,1.0,1.0,4.0,4.0,6.912785947712418,0.7699106611078023,7.0,5.0,7.021239717151229,0.7770804356400718,1.0,1.0,-0.007123287671232825
T02399,2025-10-01,47639,8.0,4.0,1,5.25,15,20800.0,0.4261214551103088,0.875,0,test,0.0,0.0,1.0,1.0,5.25,0.9107142857142857,3.0,1.0,6.458333333333333,0.9553571428571428,0.0,0.0,0.017857142857142905
T02400,2025-10-01,148401,42.0,22.0,8,8.0,45,1037900.0,0.0,0.8095238095238095,0,test,0.0,0.0,0.0,1.0,8.0,0.8079752226093689,0.0,2.0,8.0,0.8185906252498037,0.0,0.0,0.0
T02401,2025-10-01,42630,18.0,12.0,1,7.333333333333333,30,12500.0,0.2814919071076706,0.9444444444444444,1,test,0.0,0.0,2.0,1.0,6.722222222222222,0.9202069716775599,5.0,1.0,5.840277777777778,0.9242671000023942,0.0,0.0,0.0032679738562092497
T02402,2025-10-01,162050,5.0,2.0,2,5.0,5,34000.0,0.1018204257945078,0.6,0,test,0.0,1.0,1.0,1.0,5.0,0.7000000000000001,2.0,2.0,5.0,0.6555555555555556,0.0,1.0,-0.15000000000000002
T02408,2025-10-01,133635,45.0,21.0,12,3.238095238095238,10,2050800.0,4.539229992142777,0.7333333333333333,1,test,1.0,0.0,2.0,0.0,3.279365079365079,0.7271787643880666,3.0,2.0,3.2936786410470624,0.7213565134367744,1.0,0.0,0.006060606060605989
T02410,2025-10-01,87560,18.0,13.0,3,5.153846153846154,15,76500.0,1.1991777067153953,0.8333333333333334,0,test,4.0,1.0,10.0,1.0,4.106837606837607,0.8264957264957266,13.0,3.0,4.597435897435898,0.8292307692307693,4.0,1.0,-0.012820512820512775
T02411,2025-10-01,208668,21.0,13.0,5,10.846153846153848,30,372100.0,0.6579830160829643,0.7619047619047619,0,test,2.0,0.0,4.0,1.0,11.11706811706812,0.734876406703032,8.0,2.0,10.813163688163689,0.7198191557324685,2.0,0.0,0.02506265664160401
T02415,2025-10-01,60066,24.0,10.0,10,8.5,30,196000.0,0.1831318882562514,0.5833333333333334,0,test,1.0,0.0,2.0,1.0,8.981481481481481,0.5798199385155907,3.0,1.0,9.496693121693122,0.5684813978292239,1.0,0.0,0.018115942028985588
T02419,2025-10-01,44143,30.0,15.0,8,7.8,45,419000.0,2.265364837007,0.7333333333333333,1,test,1.0,0.0,2.0,1.0,7.933333333333333,0.735823754789272,2.0,1.0,8.005128205128205,0.7366203294364214,1.0,0.0,0.009195402298850519
