tenant_id,property_id,preferred_city,property_city,max_budget,monthly_rent,budget_gap,min_bedrooms,property_bedrooms,city_match,budget_match,bedroom_match,furnishing_match,parking_match,amenity_match,match_score,match_label,approx_distance_km,distance_match
T04787,P01059,Delhi,Hyderabad,26501,15000,0,3,3,0,1,1,0,1,0,0.5,0,1259.2,0
T04787,P08056,Delhi,Chennai,26501,18700,0,3,2,0,1,0,0,1,0,0.32,0,1755.7,0
T04787,P02241,Delhi,Delhi,26501,25000,0,3,3,1,1,1,0,1,0,0.8,1,11.5,1
T04788,P00081,Bangalore,Bangalore,78049,16000,0,2,2,1,1,1,0,1,1,0.88,1,10.7,1
T04788,P01147,Bangalore,Mumbai,78049,110000,31951.0,2,2,0,0,1,0,0,0,0.18,0,852.4,0
T04788,P03154,Bangalore,Hyderabad,78049,18000,0,2,3,0,1,1,0,1,0,0.5,0,500.3,0
T04789,P01521,Chennai,Chennai,44259,19000,0,1,2,1,1,1,0,1,1,0.88,1,6.0,1
T04789,P02319,Chennai,Mumbai,44259,40000,0,1,1,0,1,1,0,1,0,0.5,0,1040.9,0
T04789,P00854,Chennai,Hyderabad,44259,44000,0,1,3,0,1,1,0,1,1,0.58,0,516.8,0
T04790,P02058,Chennai,Kolkata,93059,12000,0,3,2,0,1,0,0,1,1,0.4,0,1362.5,0
T04790,P03346,Chennai,Hyderabad,93059,17000,0,3,2,0,1,0,0,0,0,0.22,0,523.8,0
T04790,P05601,Chennai,Chennai,93059,14000,0,3,3,1,1,1,0,1,1,0.88,1,9.4,0
T04791,P02481,Mumbai,Mumbai,40014,38000,0,2,2,1,1,1,0,1,0,0.8,1,4.0,1
T04791,P01504,Mumbai,Bangalore,40014,15000,0,2,2,0,1,1,0,1,1,0.58,0,849.3,0
T04791,P02846,Mumbai,Bangalore,40014,190000,149986.0,2,4,0,0,1,0,1,1,0.36,0,847.4,0
T04792,P08993,Delhi,Chennai,95962,14300,0,1,2,0,1,1,0,1,1,0.58,0,1762.2,0
T04792,P00441,Delhi,Delhi,95962,12000,0,1,2,1,1,1,0,1,1,0.88,1,11.0,1
T04792,P09710,Delhi,Chennai,95962,17400,0,1,2,0,1,1,0,1,1,0.58,0,1760.0,0
T04793,P03349,Kolkata,Delhi,44933,12500,0,2,1,0,1,0,0,1,0,0.32,0,1303.8,0
T04793,P01161,Kolkata,Kolkata,44933,4600,0,2,2,1,1,1,0,1,1,0.88,1,7.5,1
T04793,P03872,Kolkata,Delhi,44933,18000,0,2,2,0,1,1,0,1,0,0.5,0,1310.2,0
T04794,P01281,Bangalore,Bangalore,54087,22000,0,1,3,1,1,1,0,1,0,0.8,1,2.2,1
T04794,P08314,Bangalore,Chennai,54087,33500,0,1,3,0,1,1,0,0,0,0.4,0,294.2,0
T04794,P01241,Bangalore,Bangalore,54087,16500,0,1,2,1,1,1,0,1,1,0.88,1,7.7,1
T04795,P03081,Mumbai,Mumbai,73666,42000,0,2,2,1,1,1,0,1,1,0.88,1,6.8,1
T04795,P06984,Mumbai,Hyderabad,73666,14700,0,2,2,0,1,1,0,0,1,0.48,0,622.9,0
T04795,P07653,Mumbai,Delhi,73666,60400,0,2,4,0,1,1,0,1,0,0.5,0,1152.2,0
T04796,P02690,Mumbai,Kolkata,90452,18000,0,1,2,0,1,1,0,1,0,0.5,0,1657.7,0
T04796,P05104,Mumbai,Bangalore,90452,7600,0,1,1,0,1,1,0,1,1,0.58,0,846.8,0
T04796,P00321,Mumbai,Mumbai,90452,60000,0,1,2,1,1,1,0,1,1,0.88,1,11.4,0
T04797,P03237,Bangalore,Chennai,40146,10000,0,1,2,0,1,1,0,1,0,0.5,0,296.2,0
T04797,P04013,Bangalore,Mumbai,40146,18000,0,1,1,0,1,1,0,1,0,0.5,0,847.3,0
T04797,P00721,Bangalore,Bangalore,40146,35000,0,1,3,1,1,1,0,1,1,0.88,1,3.9,1
T04798,P06948,Hyderabad,Delhi,51377,27700,0,3,3,0,1,1,0,1,0,0.5,0,1257.9,0
T04798,P02361,Hyderabad,Hyderabad,51377,20000,0,3,6,1,1,1,0,1,1,0.88,1,3.8,1
T04798,P02891,Hyderabad,Chennai,51377,10000,0,3,2,0,1,0,0,1,0,0.32,0,518.7,0
T04799,P09927,Hyderabad,Kolkata,41263,8200,0,3,3,0,1,1,0,1,0,0.5,0,1181.9,0
T04799,P04080,Hyderabad,Hyderabad,41263,34000,0,3,3,1,1,1,0,1,1,0.88,1,6.5,1
T04799,P00681,Hyderabad,Hyderabad,41263,20000,0,3,3,1,1,1,0,1,1,0.88,1,7.9,1
T04800,P04967,Chennai,Chennai,83439,17700,0,2,2,1,1,1,0,1,0,0.8,1,4.9,1
T04800,P04676,Chennai,Mumbai,83439,40000,0,2,2,0,1,1,0,1,0,0.5,0,1034.6,0
T04800,P01001,Chennai,Chennai,83439,9500,0,2,2,1,1,1,0,1,1,0.88,1,8.1,0
T04801,P07345,Chennai,Mumbai,75081,45000,0,3,2,0,1,0,0,1,1,0.4,0,1036.2,0
T04801,P09445,Chennai,Bangalore,75081,7300,0,3,1,0,1,0,0,1,1,0.4,0,295.5,0
T04801,P04361,Chennai,Chennai,75081,20000,0,3,3,1,1,1,0,1,1,0.88,1,8.2,1
T04802,P04455,Mumbai,Hyderabad,69379,5000,0,1,1,0,1,1,0,1,1,0.58,0,628.0,0
T04802,P03300,Mumbai,Bangalore,69379,24000,0,1,3,0,1,1,0,1,0,0.5,0,852.2,0
T04802,P02001,Mumbai,Mumbai,69379,25000,0,1,1,1,1,1,0,1,1,0.88,1,6.2,1
T04803,P01311,Kolkata,Kolkata,116593,8000,0,1,2,1,1,1,0,0,1,0.78,1,10.7,1
T04803,P01121,Kolkata,Kolkata,116593,20000,0,1,3,1,1,1,0,1,1,0.88,1,7.0,1
T04803,P07884,Kolkata,Chennai,116593,17700,0,1,2,0,1,1,0,1,0,0.5,0,1359.3,0
T04804,P05892,Delhi,Delhi,109794,9400,0,2,1,1,1,0,0,0,0,0.52,0,10.4,0
T04804,P01481,Delhi,Delhi,109794,6000,0,2,2,1,1,1,0,1,1,0.88,1,6.7,1
T04804,P06525,Delhi,Bangalore,109794,12700,0,2,1,0,1,0,0,0,0,0.22,0,1743.9,0
T04805,P02749,Chennai,Bangalore,82201,14000,0,2,2,0,1,1,0,1,0,0.5,0,293.7,0
T04805,P01001,Chennai,Chennai,82201,9500,0,2,2,1,1,1,0,1,1,0.88,1,2.3,1
T04805,P06189,Chennai,Kolkata,82201,11300,0,2,2,0,1,1,0,0,1,0.48,0,1364.6,0
T04806,P07232,Delhi,Bangalore,18423,13700,0,3,2,0,1,0,0,1,0,0.32,0,1745.2,0
T04806,P05561,Delhi,Delhi,18423,16500,0,3,4,1,1,1,0,1,1,0.88,1,3.0,1
T04806,P07713,Delhi,Mumbai,18423,78600,60177.0,3,2,0,0,0,0,1,1,0.18,0,1154.3,0
T04807,P06926,Chennai,Delhi,13898,7100,0,2,2,0,1,1,0,1,1,0.58,0,1755.6,0
T04807,P01761,Chennai,Chennai,13898,12000,0,2,2,1,1,1,0,1,1,0.88,1,4.3,1
T04807,P08279,Chennai,Bangalore,13898,55800,41902.0,2,4,0,0,1,0,1,1,0.36,0,293.7,0
T04808,P07102,Mumbai,Bangalore,12744,22000,9256.0,2,3,0,0,1,0,0,1,0.26,0,852.9,0
T04808,P00641,Mumbai,Mumbai,12744,850000,837256.0,2,4,1,0,1,0,1,1,0.66,1,7.4,1
T04808,P09985,Mumbai,Mumbai,12744,187000,174256.0,2,3,1,0,1,0,1,0,0.58,0,10.3,1
T04809,P07898,Hyderabad,Chennai,33278,20400,0,3,2,0,1,0,0,1,0,0.32,0,518.6,0
T04809,P07841,Hyderabad,Hyderabad,33278,9900,0,3,3,1,1,1,0,1,1,0.88,1,3.3,1
T04809,P02554,Hyderabad,Hyderabad,33278,27000,0,3,3,1,1,1,0,1,1,0.88,1,7.0,1
T04810,P01001,Chennai,Chennai,38503,9500,0,2,2,1,1,1,0,1,1,0.88,1,7.6,1
T04810,P06250,Chennai,Bangalore,38503,14300,0,2,2,0,1,1,0,1,1,0.58,0,295.3,0
T04810,P00325,Chennai,Mumbai,38503,75000,36497.0,2,3,0,0,1,0,1,1,0.36,0,1034.7,0
T04811,P07003,Mumbai,Bangalore,66471,6600,0,3,1,0,1,0,0,1,1,0.4,0,850.3,0
T04811,P01364,Mumbai,Delhi,66471,14000,0,3,2,0,1,0,0,1,0,0.32,0,1151.1,0
T04811,P03721,Mumbai,Mumbai,66471,55000,0,3,3,1,1,1,0,1,1,0.88,1,3.8,1
T04812,P04919,Chennai,Kolkata,108321,6700,0,1,2,0,1,1,0,1,1,0.58,0,1362.7,0
T04812,P09752,Chennai,Hyderabad,108321,14900,0,1,2,0,1,1,0,1,0,0.5,0,518.3,0
T04812,P01001,Chennai,Chennai,108321,9500,0,1,2,1,1,1,0,1,1,0.88,1,9.7,1
T04813,P02504,Bangalore,Mumbai,66610,65000,0,2,2,0,1,1,0,0,0,0.4,0,846.5,0
T04813,P08802,Bangalore,Mumbai,66610,260700,194090.0,2,4,0,0,1,0,1,0,0.28,0,845.1,0
T04813,P01241,Bangalore,Bangalore,66610,16500,0,2,2,1,1,1,0,1,1,0.88,1,5.5,1
T04814,P00241,Hyderabad,Hyderabad,118632,12000,0,2,2,1,1,1,0,1,1,0.88,1,9.0,1
T04814,P09058,Hyderabad,Delhi,118632,21900,0,2,1,0,1,0,0,1,0,0.32,0,1255.4,0
T04814,P02879,Hyderabad,Mumbai,118632,25000,0,2,1,0,1,0,0,1,0,0.32,0,626.5,0
T04815,P04216,Chennai,Chennai,93627,10000,0,1,2,1,1,1,0,1,1,0.88,1,2.8,1
T04815,P06234,Chennai,Bangalore,93627,18000,0,1,2,0,1,1,0,1,0,0.5,0,299.2,0
T04815,P01001,Chennai,Chennai,93627,9500,0,1,2,1,1,1,0,1,1,0.88,1,11.0,1
T04816,P07597,Hyderabad,Mumbai,40611,13900,0,3,1,0,1,0,0,1,1,0.4,0,624.4,0
T04816,P00961,Hyderabad,Hyderabad,40611,18000,0,3,3,1,1,1,0,1,1,0.88,1,5.5,0
T04816,P05012,Hyderabad,Mumbai,40611,7200,0,3,1,0,1,0,0,1,0,0.32,0,624.2,0
T04817,P00841,Bangalore,Bangalore,56472,55000,0,3,3,1,1,1,0,1,1,0.88,1,5.8,0
T04817,P04641,Bangalore,Kolkata,56472,6000,0,3,2,0,1,0,0,1,0,0.32,0,1562.2,0
T04817,P07432,Bangalore,Mumbai,56472,160500,104028.0,3,3,0,0,1,0,1,1,0.36,0,848.0,0
T04818,P09211,Bangalore,Mumbai,110562,224600,114038.0,3,3,0,0,1,0,0,0,0.18,0,846.3,0
T04818,P00481,Bangalore,Bangalore,110562,75000,0,3,4,1,1,1,0,1,1,0.88,1,10.3,1
T04818,P06147,Bangalore,Delhi,110562,41200,0,3,3,0,1,1,0,1,0,0.5,0,1746.6,0
T04819,P09930,Hyderabad,Mumbai,58602,25100,0,3,1,0,1,0,0,1,1,0.4,0,629.9,0
T04819,P01361,Hyderabad,Hyderabad,58602,14000,0,3,3,1,1,1,0,1,1,0.88,1,4.5,1
T04819,P07879,Hyderabad,Hyderabad,58602,16000,0,3,2,1,1,0,0,1,0,0.62,0,7.2,1
T04820,P01179,Delhi,Chennai,47724,15000,0,3,2,0,1,0,0,1,0,0.32,0,1759.8,0
T04820,P05460,Delhi,Hyderabad,47724,7900,0,3,2,0,1,0,0,1,1,0.4,0,1258.4,0
T04820,P02881,Delhi,Delhi,47724,36000,0,3,4,1,1,1,0,1,1,0.88,1,9.3,1
T04821,P00241,Hyderabad,Hyderabad,81029,12000,0,2,2,1,1,1,0,1,1,0.88,1,11.0,1
T04821,P02239,Hyderabad,Chennai,81029,23000,0,2,2,0,1,1,0,1,1,0.58,0,519.7,0
T04821,P07689,Hyderabad,Mumbai,81029,49300,0,2,2,0,1,1,0,1,1,0.58,0,629.1,0
T04822,P03207,Delhi,Bangalore,97494,35000,0,1,3,0,1,1,0,1,0,0.5,0,1744.7,0
T04822,P01481,Delhi,Delhi,97494,6000,0,1,2,1,1,1,0,1,1,0.88,1,5.6,1
T04822,P02536,Delhi,Mumbai,97494,45000,0,1,2,0,1,1,0,1,0,0.5,0,1148.0,0
T04823,P00069,Hyderabad,Mumbai,108187,330000,221813.0,2,3,0,0,1,0,1,1,0.36,0,628.2,0
T04823,P03107,Hyderabad,Chennai,108187,9000,0,2,1,0,1,0,0,1,1,0.4,0,518.6,0
T04823,P00681,Hyderabad,Hyderabad,108187,20000,0,2,3,1,1,1,0,1,1,0.88,1,11.6,1
T04824,P00211,Kolkata,Hyderabad,118066,20000,0,2,3,0,1,1,0,1,1,0.58,0,1182.0,0
T04824,P01161,Kolkata,Kolkata,118066,4600,0,2,2,1,1,1,0,1,1,0.88,1,9.1,0
T04824,P08204,Kolkata,Hyderabad,118066,9800,0,2,1,0,1,0,0,0,1,0.3,0,1184.7,0
T04825,P01001,Chennai,Chennai,17993,9500,0,2,2,1,1,1,0,1,1,0.88,1,9.4,1
T04825,P06132,Chennai,Hyderabad,17993,23900,5907.0,2,4,0,0,1,0,1,1,0.36,0,516.0,0
T04825,P08052,Chennai,Chennai,17993,6500,0,2,1,1,1,0,0,0,1,0.6,0,9.1,1
T04826,P06629,Delhi,Delhi,75428,16300,0,1,2,1,1,1,0,1,1,0.88,1,9.3,1
T04826,P06813,Delhi,Mumbai,75428,30400,0,1,1,0,1,1,0,1,0,0.5,0,1152.6,0
T04826,P00121,Delhi,Delhi,75428,20000,0,1,2,1,1,1,0,1,1,0.88,1,12.0,1
T04827,P06114,Mumbai,Chennai,54182,16800,0,3,1,0,1,0,0,1,1,0.4,0,1038.3,0
T04827,P06466,Mumbai,Hyderabad,54182,22900,0,3,3,0,1,1,0,0,0,0.4,0,630.3,0
T04827,P00641,Mumbai,Mumbai,54182,850000,795818.0,3,4,1,0,1,0,1,1,0.66,1,7.5,1
T04828,P06293,Mumbai,Delhi,97704,33500,0,2,3,0,1,1,0,0,1,0.48,0,1148.7,0
T04828,P00321,Mumbai,Mumbai,97704,60000,0,2,2,1,1,1,0,1,1,0.88,1,7.7,1
T04828,P08021,Mumbai,Chennai,97704,15300,0,2,3,0,1,1,0,1,0,0.5,0,1034.1,0
T04829,P09639,Delhi,Bangalore,110277,19200,0,1,2,0,1,1,0,1,1,0.58,0,1742.0,0
T04829,P00441,Delhi,Delhi,110277,12000,0,1,2,1,1,1,0,1,1,0.88,1,7.7,1
T04829,P05044,Delhi,Kolkata,110277,7300,0,1,3,0,1,1,0,1,0,0.5,0,1309.5,0
T04830,P01168,Delhi,Chennai,75255,18000,0,2,2,0,1,1,0,1,1,0.58,0,1756.3,0
T04830,P01481,Delhi,Delhi,75255,6000,0,2,2,1,1,1,0,1,1,0.88,1,6.4,1
T04830,P06698,Delhi,Hyderabad,75255,10200,0,2,2,0,1,1,0,1,0,0.5,0,1258.4,0
T04831,P02040,Kolkata,Bangalore,32844,20000,0,2,2,0,1,1,0,1,1,0.58,0,1567.3,0
T04831,P01121,Kolkata,Kolkata,32844,20000,0,2,3,1,1,1,0,1,1,0.88,1,7.6,0
T04831,P00637,Kolkata,Hyderabad,32844,8000,0,2,2,0,1,1,0,1,1,0.58,0,1181.9,0
T04832,P00561,Kolkata,Kolkata,39897,13000,0,2,2,1,1,1,0,1,1,0.88,1,4.3,1
T04832,P09267,Kolkata,Mumbai,39897,20200,0,2,1,0,1,0,0,1,1,0.4,0,1661.8,0
T04832,P06305,Kolkata,Delhi,39897,10100,0,2,2,0,1,1,0,1,0,0.5,0,1305.5,0
T04833,P03183,Mumbai,Kolkata,70358,8000,0,3,2,0,1,0,0,0,1,0.3,0,1656.1,0
T04833,P02661,Mumbai,Bangalore,70358,10000,0,3,2,0,1,0,0,0,0,0.22,0,853.1,0
T04833,P06561,Mumbai,Mumbai,70358,69400,0,3,3,1,1,1,0,1,1,0.88,1,7.7,1
T04834,P07149,Kolkata,Delhi,34782,14100,0,3,2,0,1,0,0,1,1,0.4,0,1310.6,0
T04834,P03161,Kolkata,Kolkata,34782,22000,0,3,3,1,1,1,0,1,1,0.88,1,4.4,1
T04834,P04183,Kolkata,Kolkata,34782,6500,0,3,2,1,1,0,0,1,0,0.62,0,2.9,1
T04835,P01121,Kolkata,Kolkata,52996,20000,0,3,3,1,1,1,0,1,1,0.88,1,4.9,0
T04835,P08350,Kolkata,Delhi,52996,14300,0,3,3,0,1,1,0,1,0,0.5,0,1310.3,0
T04835,P05712,Kolkata,Bangalore,52996,17000,0,3,3,0,1,1,0,1,0,0.5,0,1567.6,0
T04836,P00881,Delhi,Delhi,119187,110000,0,3,3,1,1,1,0,1,1,0.88,1,11.1,0
T04836,P06033,Delhi,Bangalore,119187,8100,0,3,1,0,1,0,0,1,0,0.32,0,1738.0,0
T04836,P08006,Delhi,Chennai,119187,125900,6713.0,3,3,0,0,1,0,0,1,0.26,0,1758.5,0
T04837,P00946,Chennai,Mumbai,87587,57000,0,3,1,0,1,0,0,1,1,0.4,0,1038.5,0
T04837,P02081,Chennai,Chennai,87587,20000,0,3,3,1,1,1,0,1,1,0.88,1,5.8,1
T04837,P06314,Chennai,Bangalore,87587,27200,0,3,3,0,1,1,0,1,0,0.5,0,290.7,0
T04838,P04001,Chennai,Chennai,78147,13000,0,1,2,1,1,1,0,1,1,0.88,1,9.3,1
T04838,P06948,Chennai,Delhi,78147,27700,0,1,3,0,1,1,0,1,0,0.5,0,1761.2,0
T04838,P04044,Chennai,Chennai,78147,10000,0,1,2,1,1,1,0,0,0,0.7,1,9.9,1
T04839,P01281,Bangalore,Bangalore,45845,22000,0,3,3,1,1,1,0,1,1,0.88,1,9.5,1
T04839,P03971,Bangalore,Bangalore,45845,12000,0,3,2,1,1,0,0,0,0,0.52,0,5.4,1
T04839,P07828,Bangalore,Chennai,45845,6700,0,3,1,0,1,0,0,1,1,0.4,0,295.2,0
T04840,P05921,Mumbai,Mumbai,37077,8500,0,1,1,1,1,1,0,1,1,0.88,1,2.2,1
T04840,P05922,Mumbai,Kolkata,37077,7700,0,1,1,0,1,1,0,1,0,0.5,0,1658.5,0
T04840,P00566,Mumbai,Hyderabad,37077,200000,162923.0,1,1,0,0,1,0,1,0,0.28,0,622.9,0
T04841,P00463,Delhi,Mumbai,98647,43000,0,2,2,0,1,1,0,0,1,0.48,0,1148.6,0
T04841,P02423,Delhi,Kolkata,98647,5000,0,2,1,0,1,0,0,1,1,0.4,0,1306.4,0
T04841,P01841,Delhi,Delhi,98647,22000,0,2,2,1,1,1,0,1,1,0.88,1,10.2,0
T04842,P04282,Chennai,Chennai,84296,65000,0,3,4,1,1,1,0,1,0,0.8,1,6.0,1
T04842,P09920,Chennai,Delhi,84296,21500,0,3,2,0,1,0,0,1,0,0.32,0,1759.9,0
T04842,P02081,Chennai,Chennai,84296,20000,0,3,3,1,1,1,0,1,1,0.88,1,6.6,1
T04843,P07463,Chennai,Mumbai,71034,33700,0,2,2,0,1,1,0,1,1,0.58,0,1040.5,0
T04843,P01001,Chennai,Chennai,71034,9500,0,2,2,1,1,1,0,1,1,0.88,1,11.2,1
T04843,P02415,Chennai,Bangalore,71034,10500,0,2,2,0,1,1,0,1,0,0.5,0,299.5,0
T04844,P04167,Delhi,Chennai,24643,9000,0,1,2,0,1,1,0,1,0,0.5,0,1755.3,0
T04844,P04054,Delhi,Delhi,24643,13000,0,1,2,1,1,1,0,0,0,0.7,1,9.3,0
T04844,P00121,Delhi,Delhi,24643,20000,0,1,2,1,1,1,0,1,1,0.88,1,2.6,1
T04845,P06521,Chennai,Chennai,14821,14000,0,2,2,1,1,1,0,1,1,0.88,1,2.7,1
T04845,P09866,Chennai,Bangalore,14821,14500,0,2,2,0,1,1,0,0,0,0.4,0,297.9,0
T04845,P09476,Chennai,Kolkata,14821,6200,0,2,2,0,1,1,0,0,0,0.4,0,1359.5,0
T04846,P02645,Chennai,Delhi,21029,7000,0,1,2,0,1,1,0,1,1,0.58,0,1758.2,0
T04846,P01001,Chennai,Chennai,21029,9500,0,1,2,1,1,1,0,1,1,0.88,1,3.6,1
T04846,P00203,Chennai,Kolkata,21029,7000,0,1,2,0,1,1,0,1,0,0.5,0,1363.1,0
T04847,P01513,Hyderabad,Mumbai,107321,17000,0,3,1,0,1,0,0,1,0,0.32,0,623.9,0
T04847,P06961,Hyderabad,Hyderabad,107321,42600,0,3,3,1,1,1,0,1,1,0.88,1,12.0,1
T04847,P01913,Hyderabad,Kolkata,107321,1500,0,3,1,0,1,0,0,1,1,0.4,0,1182.2,0
T04848,P06298,Bangalore,Chennai,103053,10900,0,2,2,0,1,1,0,1,0,0.5,0,299.0,0
T04848,P00721,Bangalore,Bangalore,103053,35000,0,2,3,1,1,1,0,1,1,0.88,1,4.4,0
T04848,P06516,Bangalore,Chennai,103053,19700,0,2,3,0,1,1,0,1,1,0.58,0,296.9,0
T04849,P00001,Mumbai,Mumbai,40009,25000,0,1,1,1,1,1,0,1,1,0.88,1,3.2,0
T04849,P01317,Mumbai,Hyderabad,40009,75000,34991.0,1,3,0,0,1,0,1,0,0.28,0,626.5,0
T04849,P09604,Mumbai,Hyderabad,40009,38900,0,1,3,0,1,1,0,1,1,0.58,0,630.1,0
T04850,P08496,Delhi,Bangalore,50602,5800,0,3,1,0,1,0,0,1,1,0.4,0,1743.4,0
T04850,P03094,Delhi,Chennai,50602,7000,0,3,2,0,1,0,0,0,1,0.3,0,1759.5,0
T04850,P02241,Delhi,Delhi,50602,25000,0,3,3,1,1,1,0,1,1,0.88,1,11.6,0
T04851,P02717,Hyderabad,Mumbai,59420,34000,0,3,2,0,1,0,0,1,0,0.32,0,622.1,0
T04851,P00681,Hyderabad,Hyderabad,59420,20000,0,3,3,1,1,1,0,1,1,0.88,1,9.1,1
T04851,P06930,Hyderabad,Kolkata,59420,5100,0,3,1,0,1,0,0,1,1,0.4,0,1181.5,0
T04852,P06994,Delhi,Hyderabad,44604,9800,0,1,1,0,1,1,0,1,0,0.5,0,1254.4,0
T04852,P04144,Delhi,Chennai,44604,14000,0,1,2,0,1,1,0,1,0,0.5,0,1761.3,0
T04852,P00121,Delhi,Delhi,44604,20000,0,1,2,1,1,1,0,1,1,0.88,1,3.9,1
T04853,P04952,Mumbai,Chennai,36183,15100,0,3,2,0,1,0,0,0,0,0.22,0,1033.4,0
T04853,P00641,Mumbai,Mumbai,36183,850000,813817.0,3,4,1,0,1,0,1,1,0.66,1,11.2,0
T04853,P08203,Mumbai,Bangalore,36183,9200,0,3,1,0,1,0,0,1,1,0.4,0,848.1,0
T04854,P06272,Hyderabad,Delhi,107534,31000,0,2,3,0,1,1,0,1,1,0.58,0,1261.2,0
T04854,P00601,Hyderabad,Hyderabad,107534,16000,0,2,2,1,1,1,0,1,1,0.88,1,3.6,1
T04854,P08736,Hyderabad,Hyderabad,107534,6500,0,2,1,1,1,0,0,1,0,0.62,0,9.2,1
T04855,P05046,Delhi,Kolkata,44411,9300,0,3,2,0,1,0,0,1,0,0.32,0,1307.1,0
T04855,P09881,Delhi,Delhi,44411,20300,0,3,3,1,1,1,0,1,1,0.88,1,8.5,0
T04855,P09603,Delhi,Delhi,44411,64200,19789.0,3,3,1,0,1,0,1,1,0.66,1,6.6,0
T04856,P05601,Chennai,Chennai,61787,14000,0,3,3,1,1,1,0,1,1,0.88,1,10.0,1
T04856,P06744,Chennai,Chennai,61787,18000,0,3,2,1,1,0,0,1,1,0.7,1,9.8,1
T04856,P01457,Chennai,Chennai,61787,9000,0,3,2,1,1,0,0,1,1,0.7,1,10.5,1
T04857,P01791,Mumbai,Delhi,39917,7000,0,3,1,0,1,0,0,1,0,0.32,0,1154.5,0
T04857,P09382,Mumbai,Delhi,39917,39100,0,3,2,0,1,0,0,1,1,0.4,0,1155.7,0
T04857,P00641,Mumbai,Mumbai,39917,850000,810083.0,3,4,1,0,1,0,1,1,0.66,1,5.7,1
T04858,P00241,Hyderabad,Hyderabad,105943,12000,0,2,2,1,1,1,0,1,1,0.88,1,10.5,1
T04858,P05643,Hyderabad,Mumbai,105943,27500,0,2,2,0,1,1,0,1,0,0.5,0,621.8,0
T04858,P02339,Hyderabad,Bangalore,105943,9000,0,2,1,0,1,0,0,1,1,0.4,0,508.7,0
T04859,P03433,Bangalore,Mumbai,92729,35000,0,3,1,0,1,0,0,1,0,0.32,0,852.2,0
T04859,P04408,Bangalore,Mumbai,92729,15000,0,3,1,0,1,0,0,1,0,0.32,0,847.1,0
T04859,P00481,Bangalore,Bangalore,92729,75000,0,3,4,1,1,1,0,1,1,0.88,1,6.6,1
T04860,P00881,Delhi,Delhi,117225,110000,0,3,3,1,1,1,0,1,1,0.88,1,4.9,1
T04860,P06521,Delhi,Chennai,117225,14000,0,3,2,0,1,0,0,1,0,0.32,0,1759.6,0
T04860,P05048,Delhi,Bangalore,117225,64800,0,3,3,0,1,1,0,0,1,0.48,0,1742.3,0
T04861,P02760,Hyderabad,Chennai,75044,150000,74956.0,1,3,0,0,1,0,1,1,0.36,0,524.3,0
T04861,P00106,Hyderabad,Kolkata,75044,15000,0,1,3,0,1,1,0,1,1,0.58,0,1186.9,0
T04861,P00681,Hyderabad,Hyderabad,75044,20000,0,1,3,1,1,1,0,1,1,0.88,1,8.7,1
T04862,P00026,Mumbai,Kolkata,45257,6500,0,1,1,0,1,1,0,1,0,0.5,0,1657.7,0
T04862,P01201,Mumbai,Mumbai,45257,22000,0,1,1,1,1,1,0,1,1,0.88,1,9.2,1
T04862,P08057,Mumbai,Bangalore,45257,20100,0,1,2,0,1,1,0,1,0,0.5,0,850.1,0
T04863,P04001,Chennai,Chennai,16201,13000,0,2,2,1,1,1,0,1,1,0.88,1,5.1,0
T04863,P01588,Chennai,Bangalore,16201,13000,0,2,2,0,1,1,0,1,0,0.5,0,291.7,0
T04863,P01145,Chennai,Hyderabad,16201,8200,0,2,1,0,1,0,0,0,1,0.3,0,518.3,0
T04864,P06846,Delhi,Bangalore,101222,15400,0,2,1,0,1,0,0,0,1,0.3,0,1746.2,0
T04864,P08601,Delhi,Hyderabad,101222,14900,0,2,2,0,1,1,0,1,0,0.5,0,1262.2,0
T04864,P01841,Delhi,Delhi,101222,22000,0,2,2,1,1,1,0,1,1,0.88,1,6.0,0
T04865,P00601,Hyderabad,Hyderabad,68795,16000,0,2,2,1,1,1,0,1,1,0.88,1,12.0,1
T04865,P04725,Hyderabad,Kolkata,68795,40000,0,2,3,0,1,1,0,1,1,0.58,0,1188.2,0
T04865,P06830,Hyderabad,Hyderabad,68795,43200,0,2,2,1,1,1,0,1,1,0.88,1,3.4,1
T04866,P07061,Chennai,Bangalore,69951,5500,0,1,1,0,1,1,0,1,0,0.5,0,293.1,0
T04866,P01001,Chennai,Chennai,69951,9500,0,1,2,1,1,1,0,1,1,0.88,1,4.0,1
T04866,P02796,Chennai,Kolkata,69951,5500,0,1,1,0,1,1,0,1,1,0.58,0,1358.1,0
T04867,P06139,Kolkata,Bangalore,52678,21700,0,3,3,0,1,1,0,1,1,0.58,0,1569.0,0
T04867,P01121,Kolkata,Kolkata,52678,20000,0,3,3,1,1,1,0,1,1,0.88,1,9.1,1
T04867,P02891,Kolkata,Chennai,52678,10000,0,3,2,0,1,0,0,1,0,0.32,0,1358.0,0
T04868,P02201,Chennai,Hyderabad,78459,50000,0,3,3,0,1,1,0,1,0,0.5,0,523.9,0
T04868,P03054,Chennai,Chennai,78459,13000,0,3,2,1,1,0,0,0,0,0.52,0,2.3,1
T04868,P08081,Chennai,Chennai,78459,17500,0,3,3,1,1,1,0,1,1,0.88,1,4.4,1
T04869,P00561,Kolkata,Kolkata,40443,13000,0,2,2,1,1,1,0,1,1,0.88,1,2.8,1
